"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9d25ad23-f47f-4f93-a4b9-59639a47e1f6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits"
"25906010-d397-446e-88b5-7ea455170f54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building"
"92193f65-edbb-45e7-9215-ebc67a8dccc2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements"
"41173abf-2852-4d6d-8be0-646affbc8995","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements","Slab on ground"
"4213165e-180d-4290-8814-1a4f9553d682","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-CC1-TDB-2B-L04-NE6.1"
"8bc74f8f-8ebb-4c2d-b208-45d1764ef984","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-CC1-TDB-2B-L04-NE6.1","AE-ITCX-014 - Meter Panel Visual Inspection"
"ba93f431-17ab-4d85-b150-ae77d7f32e07","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-CC1-TDB-2B-L04-NE6.1","AE-ITCX-010 - Torque Settings for Bolts"
"7ba93c45-563f-4772-9e7d-0536a3c02d0b","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.1"
"f9fbf8e5-acbc-439c-b289-db5c2940b731","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.1","AE-ITCX-014 - Meter Panel Visual Inspection"
"86e6bd7d-000b-4a5c-8725-b345c4b8ae1c","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.1","AE-ITCX-010 - Torque Settings for Bolts"
"ebc8b2b1-8a19-4b82-92af-abd411a46ee7","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.2"
"2b170112-e59b-4bb7-be7a-2a2bb32ccf29","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.2","AE-ITCX-014 - Meter Panel Visual Inspection"
"3d97a9f1-4d17-4422-8de6-9661266426f5","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.2","AE-ITCX-010 - Torque Settings for Bolts"
"8387337b-aadc-4564-bff3-ec6ff4232522","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.3"
"e163967b-8f8a-4d59-8fb4-4b7b868102c2","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.3","AE-ITCX-014 - Meter Panel Visual Inspection"
"74b6c5b8-5657-42ba-99d1-3243140d151b","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-VU-TDB-2B-L00-NE5.3","AE-ITCX-010 - Torque Settings for Bolts"
"be6d238e-7503-49e8-aad5-fe024eff1a82","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-VU-LSSB-2B-L00-NE5.2"
"a52e5e61-fefc-4655-a861-73a79c89ca04","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-VU-LSSB-2B-L00-NE5.2","AE-ITCX-014 - Meter Panel Visual Inspection"
"50d8eb7a-ab2c-4b49-ad3e-5263e0ff7c09","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-VU-LSSB-2B-L00-NE5.2","AE-ITCX-010 - Torque Settings for Bolts"
"6d230d73-dbe9-421e-9332-97a84d54d5b8","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-VU-LSSB-2B-L00-NE5.3"
"d933c392-9d3b-4d0b-8f6d-bebfc1107aa8","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-VU-LSSB-2B-L00-NE5.3","AE-ITCX-014 - Meter Panel Visual Inspection"
"5ee6a6b2-7097-48fe-9612-c4d9bee2ad74","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-VU-LSSB-2B-L00-NE5.3","AE-ITCX-010 - Torque Settings for Bolts"
"b36824c6-062e-4e57-906c-151dd533e182","","folder-normal","not-started","","step","TRUE","FALSE","Meter Panels","MP-VU-DB-2B-L00-NE5.1"
"d2e6487e-d079-415c-8f79-c012652e5699","","checklist-flat","not-started","adf04e3d2c4bafb434872472027f7d4aa061a9181aa84543e4a33d44468ad3cc","checklist-flat","FALSE","FALSE","Meter Panels","MP-VU-DB-2B-L00-NE5.1","AE-ITCX-014 - Meter Panel Visual Inspection"
"bc1308f2-54f6-41c8-9b0f-d4d58c73042e","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Meter Panels","MP-VU-DB-2B-L00-NE5.1","AE-ITCX-010 - Torque Settings for Bolts"
"2c88205a-a206-4120-8a6f-7c3713c02bf9","","folder-normal","fail","","step","TRUE","FALSE","Mains Cables"
"85d25597-3e7e-438d-88c5-d124f6297a9f","","folder-normal","fail","","step","TRUE","FALSE","Mains Cables","1A-DRC.30"
"13083268-7f50-407e-aaf5-2c6aa6f0d16d","","checklist-sectioned","work-in-progress","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Mains Cables","1A-DRC.30","AE-ITCX-010 - Torque Settings for Bolts"
"af1fabf7-775e-4038-8dff-a51a48dce38e","","checklist-sectioned","fail","223a33fef83fe922da5ad69df4efed9e46091f05f2ea7c7c76a9af7a4d5a2bea","checklist","FALSE","FALSE","Mains Cables","1A-DRC.30","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 0 +Names)

"
"023d0a57-19a8-40b7-bd8f-f8f20741de2c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Mains Cables","1A-DRC.31"
"4c978090-926c-489b-8cba-f31b3547d243","","checklist-sectioned","work-in-progress","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Mains Cables","1A-DRC.31","AE-ITCX-010 - Torque Settings for Bolts"
"900948b0-fa7e-4eeb-90fa-95a4e065f9da","","folder-normal","work-in-progress","","step","TRUE","FALSE","Mains Cables","TX1"
"a6fdee15-66a6-4365-a9fd-124e562bfe12","","checklist-sectioned","work-in-progress","9a79dd5ae8c05e0301287507d2e606be19038afc4f2834205ccb9065b4e67e9e","checklist","FALSE","FALSE","Mains Cables","TX1","AE-ITCX-009 - Mains Cabling Reticulation Test Sheet (Rev 0 +Names)

"
"0f0c626c-623f-4a58-b917-39f432ebab11","","folder-normal","work-in-progress","","step","TRUE","FALSE","Mains Cables","HV Ring Main"
"5bbac1e9-3f4a-45db-a6a1-48034c867f66","","checklist-flat","work-in-progress","ee5a4400b46e39e88470bc831a499a231ece26b6bb7a6754f17b8e9f1e1e1e82","checklist-flat","FALSE","FALSE","Mains Cables","HV Ring Main","Ring main conduits"
"5362146e-0984-4456-8fb8-d922433256c6","","checklist-sectioned","work-in-progress","3fb168dacc6416420fa457b3fd256676c1b321b2ee3778939b42250ef918ee19","checklist","FALSE","FALSE","Mains Cables","HV Ring Main","HV Cables (Cable installation only, Fit off by others)"
"00c79534-f53b-4edc-a2d7-cf8413bdc6bf","","checklist-flat","pass","ee5a4400b46e39e88470bc831a499a231ece26b6bb7a6754f17b8e9f1e1e1e82","checklist-flat","FALSE","FALSE","Mains Cables","HV Ring Main","HV incoming underground conduits "
"6c74f455-8849-471c-b141-fe0423fbc6d6","","folder-normal","not-started","","step","TRUE","FALSE","Busduct"
"958cabda-8337-488b-b1ee-06b0bdd47106","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","Generator: G1A & G1B"
"cf294aab-188f-4e94-aad7-9210ec8b2f5e","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","Generator: G1A & G1B","AE-ITCX-033 - Busduct Installation"
"148cf042-b728-4ea3-b2cd-94bb511e88f0","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","Generator: G1A & G1B","AE-ITCX-010 - Torque Settings for Bolts"
"78bff4d7-81c5-4da8-8cec-a9a4502cdcb7","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","G1.A1"
"1ab24b17-1d8a-4398-abd3-ce0dd0ada2bb","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","G1.A1","AE-ITCX-033 - Busduct Installation"
"5a76d370-c22e-475b-be48-b2ea3f01ff6d","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","G1.A1","AE-ITCX-010 - Torque Settings for Bolts"
"6e8909c8-b93f-4902-b6b3-496fe3e69192","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","G1.A2"
"9c2c3b5c-9637-4e30-9427-ce0ec87c49e3","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","G1.A2","AE-ITCX-033 - Busduct Installation"
"02c89abe-5dcc-4c2f-ac77-713774fd1032","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","G1.A2","AE-ITCX-010 - Torque Settings for Bolts"
"540919f3-b9b4-4a42-bd9e-db8f44b2da22","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","BUSTIE"
"82965f48-2a95-450d-bb55-add8c6b526fa","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","BUSTIE","AE-ITCX-033 - Busduct Installation"
"d78a46b0-efe9-4490-871e-3ec5ce5607b7","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","BUSTIE","AE-ITCX-010 - Torque Settings for Bolts"
"d263c6af-4266-4213-a8c6-e6a75fff92af","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","Generator: G2A & G2B"
"35302171-0ae4-4e0a-b805-34886b1aae45","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","Generator: G2A & G2B","AE-ITCX-033 - Busduct Installation"
"cd92b5c8-4365-4ec7-81e2-0d750ddf6605","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","Generator: G2A & G2B","AE-ITCX-010 - Torque Settings for Bolts"
"6b37d038-c466-4aab-8788-da593cd6389c","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","G2.A1"
"505d4e6f-49e8-4073-9e3e-92dd466ac50a","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","G2.A1","AE-ITCX-033 - Busduct Installation"
"01eb5ba8-d92f-47c4-a77d-8b3112a5f499","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","G2.A1","AE-ITCX-010 - Torque Settings for Bolts"
"65adc6b7-75e1-404a-a7b7-581b772cc335","","folder-normal","not-started","","step","TRUE","FALSE","Busduct","G2.A2"
"862605bd-cb2e-499a-8b64-32fbbd4c3942","","checklist-flat","not-started","dc90a7cd77c9dea97640dfb60ff1aec6c7eb8eefbedb1867f9751795496ff713","checklist-flat","FALSE","FALSE","Busduct","G2.A2","AE-ITCX-033 - Busduct Installation"
"d5bbbe62-8a91-4e39-ab94-fb8626c746d1","","checklist-sectioned","not-started","01522d5144f8c9f70dbdbbdf8d211022375d1c455ac95d321dd1372870b1e32f","checklist","FALSE","FALSE","Busduct","G2.A2","AE-ITCX-010 - Torque Settings for Bolts"
"0824a8ce-6328-41a7-a78b-1c50a1bd3f04","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack"
"918e50a9-d67c-4a00-9530-a20e22deffc1","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements"
"31a8a658-1ff3-4ab3-8331-ecc3e33725af","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-ZC-LLG.1"
"36266c80-7720-4978-a25c-fad26b465b9e","","checklist-sectioned","not-started","e41dd8263b7d1a0a22094d30387608275e338c27c2829c26fc8936147ba25e7a","checklist","FALSE","FALSE","Comms Rack","Basements","FD-ZC-LLG.1","AE-ITCX-024 - Communications/Security Rack Installation"
"a145e95e-7c20-47d5-b382-200227316c0c","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-ZC-LLG.4"
"1e1d0ce1-6032-4e1a-803d-dd0d955bf9af","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Basements","FD-ZC-LLG.4","AE-ITCX-024 - Communications/Security Rack Installation"
"147a89ff-714d-4e0c-9e66-84c55fd96ea2","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-ZC-LLG.2"
"44b13a27-685b-4de0-a54e-8310214f4804","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Basements","FD-ZC-LLG.2","AE-ITCX-024 - Communications/Security Rack Installation"
"a157298f-13e4-404d-8868-8984c43962a8","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-ZC-LLG.5"
"f60a9dee-ad10-4db7-a34b-4d971566e9fc","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Basements","FD-ZC-LLG.5","AE-ITCX-024 - Communications/Security Rack Installation"
"c362943f-3f7d-4511-a227-dd03a93ecb16","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-ZC-LLG.3"
"3df6161f-2df3-4e68-87fe-10cf424135e5","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Basements","FD-ZC-LLG.3","AE-ITCX-024 - Communications/Security Rack Installation"
"6301dcac-fa30-4764-a5e1-2f70a16a35a2","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-ZC-LLG.6"
"37c2c4b4-2f65-45f1-9481-955b6927c138","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Basements","FD-ZC-LLG.6","AE-ITCX-024 - Communications/Security Rack Installation"
"d4110431-7819-46cf-a58d-46d65812d635","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Basements","FD-E-LLG.1"
"81b2a7f6-655c-4447-94cd-a9b0d70a2844","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Basements","FD-E-LLG.1","AE-ITCX-024 - Communications/Security Rack Installation"
"03e39c03-e7ca-4d15-9e18-f2520ae42426","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute"
"80a8bff9-f7b0-4a50-8b3f-f6ea241f0500","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-ZA-LB1.1"
"dd6eebd9-0aad-4a1b-a5d8-ae04b6cb3109","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-ZA-LB1.1","AE-ITCX-024 - Communications/Security Rack Installation"
"7169466f-1836-4bea-8f3c-d27ab5565b8b","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-ZA-LB1.2"
"b78a392f-4725-462a-8102-b7b44834ec34","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-ZA-LB1.2","AE-ITCX-024 - Communications/Security Rack Installation"
"038a3943-8e4a-47bb-88c3-a6c8cf2a488f","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-LB1.2"
"34768aba-32ac-4622-b41d-545e52369f10","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-LB1.2","AE-ITCX-024 - Communications/Security Rack Installation"
"eac411a3-14dd-4f49-acd3-dd96a78ca6d7","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L00.2"
"cf400c89-b6f6-43d1-849b-f3135202c0f6","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L00.2","AE-ITCX-024 - Communications/Security Rack Installation"
"99fc742a-002d-4956-9e12-21d4050dca54","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L01.1"
"b933e4e1-6116-45a0-9e1c-a3911d50dc36","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L01.1","AE-ITCX-024 - Communications/Security Rack Installation"
"9da2baa7-25c1-4e17-a63f-b724e9a8bf35","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L02.1"
"38c4fdce-d091-40a0-a488-91d07fb73cf4","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L02.1","AE-ITCX-024 - Communications/Security Rack Installation"
"20095b86-be28-4536-a415-e7fbfa81d6e2","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L02.2"
"3ee624fa-799f-49cc-9db0-3604292fd455","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L02.2","AE-ITCX-024 - Communications/Security Rack Installation"
"0cb4c824-99fc-4a86-b382-2d0bf052f140","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FB-A-L03.1"
"334f5373-c8df-409f-875a-60274ba5c6de","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FB-A-L03.1","AE-ITCX-024 - Communications/Security Rack Installation"
"d79a0872-56f2-414b-a38e-6e6ef8fba752","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L03.2"
"c2273a77-8f77-42e7-a04e-6147cfeb3b3f","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L03.2","AE-ITCX-024 - Communications/Security Rack Installation"
"41929448-6721-4b5e-ab77-77810663ff0f","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L04.1"
"5639f398-fe3f-43ba-84f3-8e6d232a8de2","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L04.1","AE-ITCX-024 - Communications/Security Rack Installation"
"dda9660f-bda0-4e3a-9fac-81487bbcde9b","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L04.2"
"e6607769-8af2-46bc-a619-85e67e5099fb","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L04.2","AE-ITCX-024 - Communications/Security Rack Installation"
"a05d586f-56dd-4c94-be24-5a3bd3c06110","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L05.2"
"b6aedc85-1585-4183-a910-897515f5325a","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building A - Sub Acute","FD-A-L05.2","AE-ITCX-024 - Communications/Security Rack Installation"
"4d2ab4a2-be62-4efc-b26c-960c19577d6c","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU"
"aa70ec41-370f-4235-b900-09e1c0ed4647","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-LLG.2"
"9fe9bc51-4688-4372-9aa2-6177e83db360","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building B - IPU","FD-B-LLG.2","AE-ITCX-024 - Communications/Security Rack Installation"
"96886199-733a-4bd9-b1b2-8c1a316d3cbc","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-LB1.2"
"18f7b094-8f9a-452d-825c-ed353dd2f211","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building B - IPU","FD-B-LB1.2","AE-ITCX-024 - Communications/Security Rack Installation"
"f0cba09b-1d5e-4441-826f-82968d2aaf1f","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-LLG.3"
"fc2188bf-a49d-4472-b1dd-7a28f0904942","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building B - IPU","FD-B-LLG.3","AE-ITCX-024 - Communications/Security Rack Installation"
"01004a57-6ce4-4273-96db-ae1bdf08d3d5","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-L00.1"
"700c55a8-ad9d-43d1-93f1-5c22ae47e81f","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building B - IPU","FD-B-L00.1","AE-ITCX-024 - Communications/Security Rack Installation"
"d2ffa4ed-b2b6-4292-bbfb-050e00b9f9b7","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-L00.3"
"b34387da-bfed-4a2a-a27c-296f8a4d67b2","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building B - IPU","FD-B-L00.3","AE-ITCX-024 - Communications/Security Rack Installation"
"f7252d42-db37-4360-bc11-fba723dc54fe","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-L00.2"
"6c16bd4d-f869-45a9-8b49-c17d0ac2f3e0","","checklist-sectioned","not-started","6745fc8073dc335ba9ca133a943eeda4fca5e2cfbfb8e3f47017768adbbb7ce5","checklist","FALSE","FALSE","Comms Rack","Building B - IPU","FD-B-L00.2","AE-ITCX-024 - Communications/Security Rack Installation"
"ca03ea37-50e5-4346-8b8a-58b48ba1254e","","folder-normal","not-started","","step","TRUE","FALSE","Comms Rack","Building B - IPU","FD-B-L01.1"
