"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2bebcb66-2fd7-4ba4-b44a-d77c10afdbbe","","not-started","Inground","checklist","FALSE","FALSE","Inground"
"b76683e1-c968-4758-b72a-15534a208954","","work-in-progress","","folder","TRUE","FALSE","Penetrations"
"69c1dcd7-7490-4b8b-994b-c0ba5a750d51","","not-started","","folder","TRUE","FALSE","Penetrations","Basement"
"246e6321-678b-45c3-9d28-c4adb5b84fb2","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 8","823"
"2d87d578-ca12-46b6-8bce-a786e00c8aee","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 8","824"
"1cd6053f-febd-4080-b45e-5ab7b400f1e4","","pass","","folder","TRUE","FALSE","Water Riser","Level 9"
"004e73e1-462e-4786-8c9d-4024ae5e1f0a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","901"
"3bd89349-e726-422f-89e3-74cc4dc7a84f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","902"
"4162b077-f668-472d-90a5-a130bab5bae7","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","903"
"7dc54da5-7025-421d-b4a9-b57dbb598bcc","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","904"
"52a46bb1-ea09-458a-ae64-93e0f15b729a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","905"
"a7cfc299-135a-40f1-8093-a83babf2318e","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","906"
"b552dde8-fd62-43d2-818e-947f813f5dc1","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","907"
"d51ddf89-f84d-4f68-afcf-51a63932c7eb","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","908"
"c35e1ecb-1f01-44a4-a4ea-6d5fc5882947","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","909"
"af70909c-a852-4ea5-9e85-e9222537fa5d","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","910"
"fb5caf93-4917-42e6-b8ba-a7430c03c241","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","911"
"235b877f-0309-41f8-9d35-ce0688b7a40f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","912"
"9e95d9dc-5dd2-48e2-b452-7a778a16a274","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","913"
"534f7ae8-bb58-4cc0-8e10-9085a3c7b44f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","914"
"03bc5355-6c09-47ff-bb88-2a9af63ea9e2","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","915"
"879cc055-a10c-4497-be32-37cdb65f7eb7","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 9","916"
"aad34606-770f-47da-af4d-65d2ed34035a","","pass","","folder","TRUE","FALSE","Water Riser","Level 10"
"7b879715-4b4e-4468-b02b-e389285576bb","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1001"
"40aa56de-8269-414e-802d-f663aafb79d8","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1002"
"65a57b76-c47f-4550-9f68-f72bea1b7296","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1003"
"d5b21b7d-659c-4889-8906-080de88d148f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1004"
"cff7de2e-e5d1-43b4-82f5-fc78e72116e4","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1005"
"5f1378cf-20dc-45fb-9c27-58fe6cd4c513","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1006"
"62123114-a3b3-481a-9b67-bc3a814cf230","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1007"
"0707a25d-4c01-4e76-bc1b-dfc27f8d8dab","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1008"
"972a91fb-baae-4a91-afe1-47f4fdc55ae4","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1009"
"55854d9d-34da-4a3c-8e94-8ebbea5f2214","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1010"
"6b4b0cf2-d7f1-4718-9551-17868442992a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1011"
"d5fde00a-3fe8-4a26-8d71-2212c99c9043","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1012"
"c387cbb8-9bb5-4010-ba76-1732b3d9530a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1013"
"7d153ec2-5948-4327-9042-6163c0e106b6","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1014"
"c86a4642-fa96-4e59-91c6-9ef737b3b475","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1015"
"910be3bf-a2c2-47bb-804f-c4b8ac94fd4a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1016"
"9dc7fcbc-c425-4436-b3a1-8839b66e6b84","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1017"
"df58a07b-684b-404b-a21a-28f3bfefd95c","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 10","1018"
"af3b0ae9-ce7f-4b05-8daa-ad26bd6ee63c","","pass","","folder","TRUE","FALSE","Water Riser","Level 11"
"c87b0752-1d05-4f53-8b0b-3e793931e5a9","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1101"
"8cc5aede-b6f1-4bc2-81f2-c55085905244","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1102"
"7e3ad5ee-d727-4701-a5e8-2df75ce0f8fa","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1103"
"3567af34-3da4-4842-9f99-91c3faa41234","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1104"
"3c0e4e6f-963b-4b51-9993-16c7520b46ef","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1105"
"c7e5b95a-c5d0-4771-bab5-e542542f9b53","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1106"
"6ae6b833-058c-46b2-9d40-27eb615206f6","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1107"
"811fe969-5aef-4ea5-a1b5-5725b0e73770","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1108"
"b0030c92-d453-4772-aaff-3f841f8d06b0","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1109"
"22a8ca41-114a-46ee-9a26-766df8b161fc","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1110"
"b7e0e377-7270-4c9a-993a-3b2222b7ec79","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1111"
"bad35dd6-540e-4d5d-99ef-e779845886e9","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1112"
"3aed526d-e952-43da-b5c2-e454152684b8","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1113"
"7ae41e18-ebaf-40ea-aeef-0982eab60e36","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1114"
"47f4dab8-4b93-4de0-898f-f6246f720e49","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1115"
"40c8dfcb-f564-4d19-aee4-be9007145900","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1116"
"c8fe12a8-1a55-4d8e-9129-1242af763ebd","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1117"
"dd5c7fe0-e946-42d8-b3e5-7b0af98aa8ca","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 11","1118"
"4bc3f07a-1272-48f0-b42a-2a1df08507d1","","pass","","folder","TRUE","FALSE","Water Riser","Level 12"
"c5aa5142-877c-4609-b9d8-86da8944ff4c","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1201"
"36555535-297f-45b7-a453-0aac4b37582d","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1202"
"0934a227-ff6b-41f1-8b02-e873b4b4ead4","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1203"
"17ee3235-d0df-4a4f-b14c-f915170989cd","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1204"
"c8494918-6388-4b4d-bd8e-0a03938e267d","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1205"
"22c658b5-4300-43c9-b359-4ba037f02b61","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1206"
"ab8c1799-a14d-406c-b232-488127f4c32b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1207"
"1b389905-00ea-49a0-9031-78313518fd34","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1208"
"1c0380ab-2365-4517-ba8f-72fa658cea7a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1209"
"00c1bb22-3505-4ced-8c62-aec1ec9f2b4c","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1210"
"c918bdff-2ece-4b5f-b966-b77159b52b34","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1211"
"9ee7a90b-86da-4f05-bf4d-b4b71d56674b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1212"
"ffc82404-1141-4abf-92dc-aa317f751850","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1213"
"e916e725-5217-4470-b497-31dd51be1819","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1214"
"e9efe0c4-d7ec-4f86-b384-a13b48696c5e","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1215"
"c2f8c6e9-f81c-4b8f-abb9-28e40bab94c5","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1216"
"517b59e4-eaa9-418a-a6c5-f6aad2a188ff","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1217"
"f6605803-361f-4945-b938-97cbb067fa49","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 12","1218"
"c8493a64-9b91-424f-9f26-5451c8cbde3b","","pass","","folder","TRUE","FALSE","Water Riser","Level 13"
"d2696194-4028-439c-8250-10e71dc84d01","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1301"
"76251da2-439e-4f59-b1bb-d578b35389af","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1302"
"cbd92c20-419e-4cf5-8f00-6557a2d79081","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1303"
"166cf302-b71b-41a0-9240-80ab297795ca","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1304"
"8665cf4b-5188-4f66-88bd-999be5ad2654","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1305"
"1148de72-9089-41b2-b6dc-460cc2b60348","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1306"
"518e2955-621c-483a-a323-5a5eacaf1636","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1307"
"40fb7a54-b9a7-4063-8608-e37803b71eec","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1308"
"9fb41348-2447-45c9-89c8-840d28a3a162","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1309"
"e3d1d700-23cf-4f71-9e52-860ac932b0d8","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1310"
"1325771e-6c26-4a29-8593-58920164a27a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1311"
"39995cb9-53ff-403c-b0e2-d3059ada71ef","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1312"
"69cd622e-98f5-4a8c-8fe6-234ff4026426","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1313"
"5f4c8eb4-f6dc-4b5b-8a04-d5398c69855d","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1314"
"6c716cca-e5ce-4422-ab87-a266c82d033f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1315"
"5d6a1ee3-2931-46dc-bf05-449c1ae55bea","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1316"
"3776b1f0-474c-4670-9e77-a142044dfa69","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1317"
"59ceed47-8663-4c11-a51b-6ffde0f3145c","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 13","1318"
"305e24fc-6588-41a6-a312-95b62377bc61","","pass","","folder","TRUE","FALSE","Water Riser","Level 14"
"19020f27-2fcc-4f3b-a85f-ef3df36a3732","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1401"
"6d0a7aad-7d61-4ddd-80a1-e7122aa7e29a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1402"
"8ceea664-9209-4b03-897c-73b76e751679","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1403"
"982484b3-9a21-42dc-9632-ca8d7804a8f9","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1404"
"b51851db-f0fc-4a19-b429-5c8a6e477255","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1405"
"51cc9b70-081e-435d-9db9-fb9edcb3251b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1406"
"de440195-83c0-431c-a23b-54e54cde787b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1407"
"475b1a97-a418-4c18-b65d-853ce1e400c2","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1408"
"2ee40be6-6d7d-4887-a604-af46fcf8c82d","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1409"
"49e9b597-4bb1-4ad8-81be-f7d22a0de9c3","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1410"
"3b2d118a-9cf9-448b-bdf4-5cbf40bafea5","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1411"
"285e2711-18ef-44e9-a70a-aaac82408f04","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1412"
"379d109a-a59a-4f61-ae4f-a5659282d7da","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1413"
"7fe8f82e-0e42-49ef-ad67-bf40af5be235","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1414"
"fa029717-1f25-4e6c-b413-be8efcd2f5c4","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1415"
"719397c4-fed2-4d15-a456-ec381680bef4","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1416"
"5d0ffbf3-8a4a-46c6-9bb9-6e5239c8a6a1","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1417"
"a4d7b118-959b-4a77-9c32-0daf3afcb1db","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 14","1418"
"c9f339b5-2142-4e6f-93bf-9225852e5cec","","pass","","folder","TRUE","FALSE","Water Riser","Level 15"
"fade1a52-1d6b-4e5d-9db6-1a075a91a246","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1501"
"5c4d3ead-884c-40df-8250-99a2f1e9e1c8","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1502"
"851dca07-9e7d-4c7e-bc71-875736b68985","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1503"
"603e01f7-36dc-4192-be1c-bc5405809b6b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1504"
"c3ce2814-fe52-4819-9a4c-23697031e718","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1505"
"536ffd1f-1728-42b4-abdd-1afe7570a17f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1506"
"b44e9685-5f32-4fe8-9ba8-c986d66722ab","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1507"
"a7400993-2a12-4885-9d93-9926a9145050","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1508"
"d6335b86-462c-4036-83af-8f02cebc9ca7","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1509"
"686c4ea7-b519-416c-a74c-5a5ab2178f4e","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1510"
"27012aba-e186-4a61-bc0b-8d7f32c98a8a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1511"
"1ea98824-22a0-40ba-ae67-0942dc5b3c29","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1512"
"caae4f12-4f25-4692-94f4-daf11e5ca6cb","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1513"
"a85d4065-e4df-483e-85b2-0db4d3d33420","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1514"
"4b0a93bc-563f-4e40-a7d2-5970b46cc613","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1515"
"175c263f-548c-4699-be35-4aeba2ca143d","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1516"
"69c6fff4-25b7-4d7d-a2ac-4c96c4b1c778","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1517"
"d0e018e4-f27f-4d36-bda5-717e675102eb","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 15","1518"
"0ee9d2d6-b47c-47f3-bd95-76f6ba2611fb","","pass","","folder","TRUE","FALSE","Water Riser","Level 16"
"5ceaf0b5-ab04-4a51-a1d1-76e48470fb8a","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1601"
"7653ea1e-9107-4757-96fd-8dc18c909235","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1602"
"d06ab00d-fab1-40ed-b586-69ddf1f724f3","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1603"
"07f175a8-c3e1-46dd-8669-7b6a25fefd61","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1604"
"a671b3e4-b458-48d2-9b0a-0c18b6b302c8","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1605"
"8c67f4d9-c46a-4f03-a0f7-5a771824647b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1606"
"6f84125c-e260-48e7-b2b5-fce0ac5d245c","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1607"
"fde21ff7-76b9-40a0-ab60-5bd2eefbf22b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1608"
"0fe90794-8d50-43c9-aab0-c931f566705b","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1609"
"37499af0-9f4b-4b83-9103-8d7297319963","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1610"
"1bb63030-d11c-4546-b724-9f67f855b785","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1611"
"91676d13-4028-43f4-a521-10d2c41af953","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1612"
"08970b7d-b5bf-4275-8d16-c1d4ddbc8da7","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1613"
"93bf07ed-96aa-43fb-8740-450bbb45a318","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1614"
"f990f520-c51d-4253-99ac-a3bd2defa3e8","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1615"
"fc3604ad-a65e-4091-bc1b-9df4198847cf","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1616"
"00af1632-f995-4895-9804-eb8a6e9cbcec","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1617"
"ae684d07-d56b-4b56-942b-20a861286fc4","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 16","1618"
"6e8f5d16-296f-491a-b04b-6bf0e6f2f592","","pass","","folder","TRUE","FALSE","Water Riser","Level 17"
"51f3c1ff-497d-4f35-aa42-f974690349bd","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1701"
"45ac761e-bd01-48c8-b9fb-a2a2b71bd26f","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1702"
"4a8e9c13-e808-411a-9769-b993583f3ee5","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1703"
"865cca61-27f1-4a47-9b2d-cf1cdf3d1017","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1704"
"1d8ac8d8-4023-4e38-b12b-7eb21c4a909e","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1705"
"4ca049c8-f027-4ecf-ba30-101beb55a458","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1706"
"1da312c9-f5d4-467a-a0dd-747a8ba71326","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1707"
"ab0a8550-c2c6-410c-b7ae-4a1629282b2e","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1708"
"5b8222b0-cd35-423d-830f-d5b0e6d2be79","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1709"
"00f8a4d8-7a1b-4048-ab68-38d2e5875221","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1710"
"435069f1-3efc-4e03-9660-a8f0c077d1db","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1711"
"dda9acd6-7970-4758-b540-57bb36d961fd","","pass","Water Riser","checklist","FALSE","FALSE","Water Riser","Level 17","1712"
