"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8757aa64-57f8-44a7-a117-87ec323ea8bc","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"57d648dc-dc17-443c-8fa5-13a624e7f446","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Distribution Board"
"b984a048-e7c5-4c80-8a84-5dfb7bd3ee9c","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Distribution Board - Final check"
"bd1a1955-bb25-44e1-9aa4-7a3ee0780700","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Thermal Imagery"
"9f90e423-e5d9-4a82-a605-306257f08fc3","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"5e1398b8-bae2-4e37-b22f-159392f71091","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - RCD Testing"
"7ff22db3-74ac-4978-8514-5651e20b7fb3","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Comms Rack"
"4afbbbe9-2cee-4431-bb60-cab813ec2e95","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Comms Rack - Final check"
"3d32e828-f2c2-4870-8462-17ad0ffc3ae5","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Test and Tag"
"abd3e69a-fb35-43da-b3ad-6e829e5bcb67","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Test and Tag - Final check"
"d2afa5f5-8951-4646-83ac-515ce5bc4f6e","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - General maintenance"
"0538afa7-7e68-4b56-ae9c-ac844e988e87","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - General maintenance - Final check"
"4a2db05c-e0ee-4229-9152-d7541adc3258","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Hay Service Centre","SNSW Maintenance - Additional Notes"
"aea0dbd6-3569-4b6b-bd36-0e7526a45dcf","","not-started","","folder","TRUE","FALSE","Hornsby Service Centre"
"ad939850-a74f-4bb2-88f2-095151af2033","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Building details"
"2b8dac92-08df-4a79-98af-5919772ac818","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Site Information"
"4529a90b-e232-490e-89fc-027d949c8d12","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Site information - Final check"
"b6a2cb3b-7e5c-48d4-95dd-a977fea4e09c","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Emergency Lighting"
"ca59787e-ab39-4799-8ab1-12f0b8f7baff","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"97d946fd-ce96-4e03-b4f1-a39e197a754e","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Lighting Audit"
"bcd49de9-8082-4983-aac4-cdbc10e6d5cf","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"88b84695-df01-40e3-9810-dfffec946030","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Distribution Board"
"a5421a89-b222-40ff-a9af-1b2cab3c0545","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Distribution Board - Final check"
"65d49ffc-1852-4ef9-984c-0ba6b1c9fc91","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Thermal Imagery"
"e1e0b54d-3d2f-43eb-b6f2-68c1776ab856","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"ac468e53-6de4-44dd-9e9d-e3879cfb4f40","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - RCD Testing"
"7bde7ed0-0b5b-4cae-934c-41a9f8ac40c0","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Comms Rack"
"3c0c66bc-789b-4e1a-b2b6-7c2457b42b00","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Comms Rack - Final check"
"854c261f-65e6-4574-a73b-36d7e30b4fe0","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Test and Tag"
"a10a8e50-1f82-4628-b42e-d2e12df9d17c","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Test and Tag - Final check"
"9e468069-3a50-41d5-b21f-b525e9116cfa","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - General maintenance"
"7617ea6f-d4a1-4751-92a5-03d8e55f6612","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - General maintenance - Final check"
"0b55144b-8f88-47f0-a461-a17ea578bf85","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Hornsby Service Centre","SNSW Maintenance - Additional Notes"
"becb5034-8ba4-4a91-9dfe-6b6dcccecee8","","not-started","","folder","TRUE","FALSE","Hurstville Service Centre"
"d579c42c-968b-4526-9549-71c3b9303130","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Building details"
"5a48cea3-cc77-4408-8f91-a30efda712ca","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Site Information"
"b1450455-2df4-466f-ae98-0f7621e4e979","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Site information - Final check"
"68a22c57-23d5-4e79-9427-40731b88c651","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Emergency Lighting"
"c7cd4df1-9a73-4da1-9764-acb5fa4d6d27","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"34e72562-c572-43c4-9573-943f0767dc07","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Lighting Audit"
"f97556de-5f69-40e7-90c1-513a01970966","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"35c12b22-44d8-45de-b1ab-6f2b59af5019","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Distribution Board"
"5810d9ce-b01f-4d03-a26b-901db8281aad","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Distribution Board - Final check"
"a436ea98-cc0f-43ae-93e5-80bb2253b5dd","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Thermal Imagery"
"56a52445-ba87-4d97-b988-dcecf73f61f2","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"87f10b13-042a-4de9-bd98-9b589499692b","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - RCD Testing"
"5e618c05-6864-49fc-a4e2-d923326fb76c","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Comms Rack"
"cd1a7c38-4bae-44c5-b010-e5dafa363cd2","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Comms Rack - Final check"
"893badda-86e4-4cdc-834c-a3c5499cd37f","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Test and Tag"
"cff2a50d-68c6-4ad4-b8b0-1f95c6f48bdf","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Test and Tag - Final check"
"3ee965ba-d633-40f2-9184-84fd798ee72f","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - General maintenance"
"bad5246a-1948-4930-8523-e40ff1b2fb1f","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - General maintenance - Final check"
"04481fb4-4c50-46f9-8d4a-b8b420bf1e9b","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Hurstville Service Centre","SNSW Maintenance - Additional Notes"
"6a625d24-3260-4a3b-96d3-45667469670d","","not-started","","folder","TRUE","FALSE","Inverell Service Centre"
"5a42ee22-4826-4903-933d-b461ffa737e9","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Building details"
"89a2248c-5084-41c2-aaf8-659ce86bad62","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Site Information"
"ab2a10db-131c-4e0b-8fe6-336c70a6f91d","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Site information - Final check"
"368c50eb-9c26-4467-a173-f59efc690d46","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Emergency Lighting"
"3a9e7cb5-f912-4c96-98dc-edf014f71f09","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"cbcbb1f8-50a5-4d80-bcdd-961ad090cc99","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Lighting Audit"
"f4b2d3fc-35ac-4f34-8d49-927c81d2abf2","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"896f5c59-333a-48fd-8d19-6b635accbf54","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Distribution Board"
"52a23713-df5a-4fe8-b188-b5a2f9361dc7","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Distribution Board - Final check"
"6a51f80e-0da0-499d-854d-923143f767db","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Thermal Imagery"
"fcc9e371-9622-468f-b9fe-829dc9ef9b50","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"a1c5ce0a-50df-47f2-a96b-9fdaf467126b","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - RCD Testing"
"3a9bcd11-ab34-424b-be1d-46d1e5c39cba","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Comms Rack"
"8b4f391a-a961-4160-a5ba-f0da63edf0da","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Comms Rack - Final check"
"9e9ddc41-cae3-4f1c-a02b-097d711367b8","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Test and Tag"
"f9c0ff03-eab9-48ee-b7bd-8b08c140e041","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Test and Tag - Final check"
"7ed42621-0877-476d-80aa-48ed525930ca","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - General maintenance"
"34cbd0ea-ca4d-4b6e-9be1-7fffcec103cc","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - General maintenance - Final check"
"0b8cef4b-7770-439d-9f88-3b48639fa6bc","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Inverell Service Centre","SNSW Maintenance - Additional Notes"
"e0bf0861-c324-430e-ae8a-dc87b06ce923","","not-started","","folder","TRUE","FALSE","Kempsey Service Centre"
"63828bd0-61b3-434a-a33f-08db4c43a7f9","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Building details"
"94d6025d-2560-4a31-8a53-97f511b2689c","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Site Information"
"8e9d72e8-d004-46f0-969c-03b302a0061c","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Site information - Final check"
"cf628177-2b2d-4c67-b2c2-84b31eb80998","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Emergency Lighting"
"e92ff69d-3aec-4558-989a-78cdb7ce4cc0","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"ebae0929-b2fb-4b2e-bd98-525b2f39b963","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Lighting Audit"
"50110974-7bd2-40d9-a55f-2a25fde889f3","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"56ff0fc8-8579-4fff-bb26-e05db0a27929","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Distribution Board"
"899e73f5-4e51-4c53-8f78-53ce9b20b9a4","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Distribution Board - Final check"
"a2b06c22-e9cc-42a2-9018-610b7eb72031","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Thermal Imagery"
"17e632f4-4f02-4deb-8a35-8663f0c547b2","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"29a4b027-84bc-4fe6-871c-d86e178b8cdf","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - RCD Testing"
"03a4ed56-23bd-4cae-ac37-5382dec27f92","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Kempsey Service Centre","SNSW Maintenance - Comms Rack"
