resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-030,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-031,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-032,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-033,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-034,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-035,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-036,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-037,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-038,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-039,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-040,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-041,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-042,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-043,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-044,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-045,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-046,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-047,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-048,,,,,,,,,,
,step,,,,,,Patch Panel: 7021-7-PPT-00003,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-049,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-050,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-051,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-052,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-053,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-054,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-055,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-056,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-057,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-7-058,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
,step,,,,,Rack: 7021-8-PPC-00008,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 7021-8-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-024,,,,,,,,,,
,step,,,,,,Patch Panel: 7021-8-PPT-00002,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-025,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-026,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-027,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-028,,,,,,,,,,
Communications - Copper,checklist,,,,,,,7021-8-029,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 15,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 16,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 17,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 18,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 19,,,,,,,,,,
,step,,,NCS,,,,,,,,,,,,,,
,step,,,,Airside Apron West,,,,,,,,,,,,,
,step,,,,,Rack: 3140-1-PPC-00001,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-1-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-024,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-1-PPT-00002,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-025,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-026,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-027,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-028,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-029,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-030,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-031,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-032,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-033,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-034,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-035,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-036,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-037,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-038,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-039,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-040,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-041,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-042,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-043,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-044,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-045,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-046,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-047,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-048,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-1-PPT-00003,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-049,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-1-050,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 15,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 16,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 17,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 18,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 19,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 20,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 21,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 22,,,,,,,,,,
,step,,,,,Rack: 3140-2-PPC-00002,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-2-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-024,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-2-PPT-00002,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-025,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-026,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-027,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-028,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-029,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-030,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-031,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-032,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-033,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-034,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-035,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-036,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-037,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-038,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-039,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-040,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-041,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-042,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-043,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-044,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-045,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-046,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-047,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-048,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-2-PPT-00003,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-049,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-050,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-051,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-052,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-2-053,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 15,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 16,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 17,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 18,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 19,,,,,,,,,,
,step,,,,,Rack: 3140-3-PPC-00003,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-3-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-007,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-008,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-009,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-010,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-011,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-012,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-013,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-014,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-015,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-016,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-017,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-018,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-019,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-020,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-021,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-022,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-023,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-024,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-3-PPT-00002,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-025,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-026,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-027,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-028,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-029,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-030,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-031,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-032,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-033,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-034,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-035,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-036,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-037,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-038,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-039,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-040,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-041,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-042,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-043,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-044,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-045,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-046,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-047,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-048,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-3-PPT-00003,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-049,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-050,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-051,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-052,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-053,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-054,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-055,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-056,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-057,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-058,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-3-059,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
,step,,,,,Rack: 3140-7-PPC-00007,,,,,,,,,,,,
Communications - Cabinet,checklist,,,,,,Cabinet ITC,,,,,,,,,,,
,step,,,,,,Patch Panel: 3140-7-PPT-00001,,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-7-001,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-7-002,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-7-003,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-7-004,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-7-005,,,,,,,,,,
Communications - Copper,checklist,,,,,,,3140-7-006,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 1,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 2,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 3,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 4,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 5,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 6,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 7,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 8,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 9,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 10,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 11,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 12,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 13,,,,,,,,,,
Communications - Copper,checklist,,,,,,,SPARE 14,,,,,,,,,,
