PANEL,ISSUE,JOBNUMBER,LEVEL,TYPE,PANEL-ID,ZONE,COLOUR,THK,VOL,MASS,NET_AREA,GROSS_AREA,MPA,REO_KG,KGM3,WIDTH,HEIGHT,TRANSPORT_WIDTH,TRANSPORT_HEIGHT,LIFTING_CLUTCH_TYPE,LIFTER_WLL,FRANNA_REQUIRED
'14-51,CONSTRUCTION,MIR007,L14,PANEL,'14-51,T2,GREY,220,3.6,8.76,16.38,16.38,40,233.57,64.8,5260,3114,5260,3114,LMC10 ,10.0T ,NO
'14-53,CONSTRUCTION,MIR007,L14,PANEL,'14-53,T2,GREY,220,3.31,8.07,15.06,15.06,40,164.93,49.8,2423,6215,2423,6215,LMC10 ,10.0T ,YES
'14-54,CONSTRUCTION,MIR007,L14,PANEL,'14-54,T2,GREY,220,2.53,6.17,11.51,11.52,40,181.07,71.48,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'14-56,CONSTRUCTION,MIR007,L14,PANEL,'14-56,T2,GREY,220,2.42,5.94,11.01,13.72,40,168.42,69.51,4407,3114,4407,3114,LMC10 ,10.0T ,NO
'14-58,CONSTRUCTION,MIR007,L14,PANEL,'14-58,T2,GREY,220,2.06,5.04,9.38,13.73,40,123.19,59.67,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'14-59,CONSTRUCTION,MIR007,L14,PANEL,'14-59,T2,GREY,220,3.02,7.39,13.71,13.77,40,216.79,71.88,2215,6215,2215,6215,LMC10 ,10.0T ,YES
'14-60,CONSTRUCTION,MIR007,L14,PANEL,'14-60,T2,GREY,220,1.67,4.17,7.6,7.9,40,200.04,119.58,1330,5940,1330,5940,LMC10 ,10.0T ,YES
'14-62,CONSTRUCTION,MIR007,L14,PANEL,'14-62,T2,GREY,280,1.32,3.24,3.98,3.98,40,117.95,89.13,1392,2860,1392,3010,LMC10 ,10.0T ,NO
'14-63,CONSTRUCTION,MIR007,L14,PANEL,'14-63,T2,GREY,220,2.57,6.35,11.69,16.03,40,231.27,89.95,5147,3115,5147,3115,LMC10 ,10.0T ,NO
'14-64,CONSTRUCTION,MIR007,L14,PANEL,'14-64,T2,GREY,220,1.95,4.78,8.84,8.84,40,151.09,77.65,1422,6214,1422,6214,LMC10 ,10.0T ,YES
'14-65,CONSTRUCTION,MIR007,L14,PANEL,'14-65,T2,GREY,220,1.83,4.52,8.32,11.58,40,196.47,107.29,3720,3114,3720,3114,LMC10 ,10.0T ,NO
'14-66,CONSTRUCTION,MIR007,L14,PANEL,'14-66,T2,GREY,220,3.31,8.1,15.04,15.04,40,223.44,67.51,2420,6215,2420,6215,LMC10 ,10.0T ,YES
'14-67,CONSTRUCTION,MIR007,L14,PANEL,'14-67,T2,GREY,220,3.18,7.78,14.45,14.46,40,216.6,68.11,2327,6215,2327,6215,LMC10 ,10.0T ,YES
'14-68,CONSTRUCTION,MIR007,L14,PANEL,'14-68,T2,GREY,220,1.64,4.01,7.44,7.44,40,135.08,82.54,1197,6215,1197,6215,LMC10 ,10.0T ,YES
'14-69,CONSTRUCTION,MIR007,L14,PANEL,'14-69,T2,GREY,220,2.32,5.7,10.57,12.21,40,201.46,86.65,3919,3115,3919,3115,LMC10 ,10.0T ,NO
'14-71,CONSTRUCTION,MIR007,L14,PANEL,'14-71,T2,GREY,220,2.53,6.16,11.51,11.52,40,127.38,50.31,3699,3115,3699,3115,LMC10 ,10.0T ,NO
'14-72,CONSTRUCTION,MIR007,L14,PANEL,'14-72,T2,GREY,220,2.98,7.25,13.54,13.54,40,197.48,66.31,4346,3115,4346,3115,LMC10 ,10.0T ,NO
'14-73,CONSTRUCTION,MIR007,L14,PANEL,'14-73,T2,GREY,220,2.99,7.28,13.59,13.69,40,200.62,67.12,4397,3114,4397,3114,LMC10 ,10.0T ,NO
'14-74,CONSTRUCTION,MIR007,L14,PANEL,'14-74,T2,GREY,220,3.98,9.7,18.11,19.93,40,271.51,68.16,5968,3340,5968,3340,LMC10 ,10.0T ,NO
'14-75,CONSTRUCTION,MIR007,L14,PANEL,'14-75,T2,GREY,320,1.02,2.49,3.2,3.2,40,66.94,65.38,1118,2860,1118,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'14-77,CONSTRUCTION,MIR007,L14,PANEL,'14-77,T2,GREY,220,3.9,9.5,17.72,19.98,50,280.08,71.83,6046,3305,6046,3305,LMC10 ,10.0T ,NO
'14-78,CONSTRUCTION,MIR007,L14,PANEL,'14-78,T2,GREY,280,1.25,3.06,3.89,3.89,40,113.21,90.59,1361,2860,1361,3010,LMC10 ,10.0T ,NO
'14-79,CONSTRUCTION,MIR007,L14,PANEL,'14-79,T2,GREY,220,3.28,8.01,14.91,15.7,40,185.53,56.56,2451,6405,2451,6405,LMC10 ,10.0T ,YES
'14-81,CONSTRUCTION,MIR007,L14,PANEL,'14-81,T2,GREY,320,1.03,2.51,3.23,3.23,40,66.94,64.77,1129,2860,1129,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'14-82,CONSTRUCTION,MIR007,L14,PANEL,'14-82,T2,GREY,220,3.5,8.53,15.92,18.45,50,252.48,72.1,5527,3339,5527,3339,LMC10 ,10.0T ,NO
'14-83,CONSTRUCTION,MIR007,L14,PANEL,'14-83,T2,GREY,220,4.05,9.86,18.4,20.79,50,275.94,68.16,6289,3305,6289,3305,LMC10 ,10.0T ,NO
'14-85,CONSTRUCTION,MIR007,L14,PANEL,'14-85,T2,GREY,220,2.69,6.64,12.25,12.6,65,305.29,113.31,4286,2940,4286,2940,LMC10 ,10.0T ,NO
'14-86,CONSTRUCTION,MIR007,L14,PANEL,'14-86,T2,GREY,330,1.06,2.58,3.21,3.21,40,66.63,62.88,1122,2860,1122,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'14-87,CONSTRUCTION,MIR007,L14,PANEL,'14-87,T2,GREY,220,4.11,10.01,18.69,20.68,40,278.71,67.79,6191,3340,6191,3340,LMC10 ,10.0T ,NO
'14-91,CONSTRUCTION,MIR007,L14,PANEL,'14-91,T2,GREY,220,3.14,7.77,14.27,14.85,50,324.87,103.44,2500,5939,2500,5939,LMC10 ,10.0T ,YES
'14-92,CONSTRUCTION,MIR007,L14,PANEL,'14-92,T2,GREY,220,3.18,8.01,14.48,14.95,65,468.55,147.14,2500,5979,2500,5979,LMC10 ,10.0T ,YES
'14-93,CONSTRUCTION,MIR007,L14,PANEL,'14-93,T2,GREY,220,3.14,7.9,14.27,14.85,65,463.66,147.64,2500,5939,2500,5939,LMC10 ,10.0T ,YES
'15-01,CONSTRUCTION,MIR007,L15,PANEL,'15-01,T1,GREY,220,3.26,7.94,14.82,14.94,40,215.32,66.05,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'15-02,CONSTRUCTION,MIR007,L15,PANEL,'15-02,T1,GREY,220,3.25,7.91,14.76,14.77,40,215.37,66.32,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'15-03,CONSTRUCTION,MIR007,L15,PANEL,'15-03,T1 SHEAR,GREY,250,3.33,8.34,13.33,14.05,65,456.29,136.9,4878,2880,4878,2880,LMC10 ,10.0T ,NO
'15-05,CONSTRUCTION,MIR007,L15,PANEL,'15-05,T1,GREY,220,2.53,6.17,11.51,11.52,40,174.02,68.72,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'15-07,CONSTRUCTION,MIR007,L15,PANEL,'15-07,T1,GREY,220,2.12,5.18,9.65,9.65,40,149.18,70.24,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'15-09,CONSTRUCTION,MIR007,L15,PANEL,'15-09,T1,GREY,220,2.92,7.11,13.27,13.28,40,196.6,67.36,4264,3115,4264,3115,LMC10 ,10.0T ,NO
'15-10,CONSTRUCTION,MIR007,L15,PANEL,'15-10,T1,GREY,315,1.01,2.47,3.2,3.2,40,66.33,65.77,1119,2860,1119,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'15-11,CONSTRUCTION,MIR007,L15,PANEL,'15-11,T1,GREY,220,0.79,1.95,3.6,3.6,40,63.9,80.59,1259,2860,1259,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'15-12,CONSTRUCTION,MIR007,L15,PANEL,'15-12,T1,GREY,220,2.28,5.64,10.36,10.85,80,264.55,116.11,3640,2980,3640,2980,LMC10 ,10.0T ,NO
'15-14,CONSTRUCTION,MIR007,L15,PANEL,'15-14,T1,GREY,220,2.73,6.67,12.41,12.53,50,200.78,73.52,4023,3115,4023,3115,LMC10 ,10.0T ,NO
'15-15,CONSTRUCTION,MIR007,L15,PANEL,'15-15,T1,GREY,320,1.03,2.51,3.21,3.2,40,66.37,64.7,1120,2860,1120,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'15-18,CONSTRUCTION,MIR007,L15,PANEL,'15-18,T1,GREY,280,1.3,3.2,3.91,3.91,40,120.32,92.23,1367,2860,1367,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'15-21,CONSTRUCTION,MIR007,L15,PANEL,'15-21,T1,GREY,220,1.91,4.71,8.69,13.03,50,186.99,97.78,4185,3114,4185,3114,LMC10 ,10.0T ,NO
'15-22,CONSTRUCTION,MIR007,L15,PANEL,'15-22,T1,GREY,220,2.27,5.57,10.32,13.04,40,202.98,89.36,4186,3115,4186,3115,LMC10 ,10.0T ,NO
'15-23,CONSTRUCTION,MIR007,L15,PANEL,'15-23,T1,GREY,220,2.53,6.17,11.51,11.53,40,134.69,53.19,3700,3115,3700,3115,LMC10 ,10.0T ,NO
'15-24,CONSTRUCTION,MIR007,L15,PANEL,'15-24,T1,GREY,220,1.7,4.13,7.71,7.72,40,94.24,55.53,2477,3115,2477,3115,LMC10 ,10.0T ,NO
'15-25,CONSTRUCTION,MIR007,L15,PANEL,'15-25,T1,GREY,220,3.12,7.58,13.6,13.6,40,201.06,64.48,4365,3115,4365,3115,LMC10 ,10.0T ,NO
'15-26,CONSTRUCTION,MIR007,L15,PANEL,'15-26,T1,GREY,220,2.32,5.67,10.56,10.67,40,163.79,70.47,3425,3115,3425,3115,LMC10 ,10.0T ,NO
'15-27,CONSTRUCTION,MIR007,L15,PANEL,'15-27,T1,GREY,220,3.12,7.61,14.19,14.8,50,226.79,72.65,4966,2980,4966,2980,LMC10 ,10.0T ,NO
'15-28,CONSTRUCTION,MIR007,L15,PANEL,'15-28,T1,GREY,280,1.26,3.07,3.87,3.87,40,105.62,84.14,1352,2860,1352,3010,LMC10 ,10.0T ,NO
'15-31,CONSTRUCTION,MIR007,L15,PANEL,'15-31,T1,GREY,220,3.4,8.28,15.46,16.18,50,237.91,69.96,5431,2980,5431,2980,LMC10 ,10.0T ,NO
'15-32,CONSTRUCTION,MIR007,L15,PANEL,'15-32,T1,GREY,320,1.06,2.57,3.3,3.3,40,67.35,63.81,1153,2860,1153,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'15-35,CONSTRUCTION,MIR007,L15,PANEL,'15-35,T1,GREY,280,1.34,3.26,3.94,3.93,40,76.42,56.83,1375,2860,1375,3010,LMC10 ,10.0T ,NO
'15-37,CONSTRUCTION,MIR007,L15,PANEL,'15-37,T1,GREY,275,1.09,2.65,3.96,3.96,40,74.35,68.29,1384,2860,1384,3010,LMC10 ,10.0T ,NO
'15-38,CONSTRUCTION,MIR007,L15,PANEL,'15-38,T1,GREY,220,3.57,8.7,16.21,18.65,50,263.53,73.88,5585,3340,5585,3340,LMC10 ,10.0T ,NO
'15-40,CONSTRUCTION,MIR007,L15,PANEL,'15-40,T1,GREY,280,1.32,3.22,3.87,3.87,40,101.96,77.34,1353,2860,1353,3010,LMC10 ,10.0T ,NO
'15-42,CONSTRUCTION,MIR007,L15,PANEL,'15-42,T1,GREY,220,2.85,6.95,12.94,14.64,50,221.42,77.77,4385,3339,4385,3339,LMC10 ,10.0T ,NO
'15-46,CONSTRUCTION,MIR007,L15,PANEL,'15-46,T1,GREY,220,1.76,4.3,8.01,8.01,40,128.6,72.98,2571,3114,2571,3114,LMC10 ,10.0T ,NO
'15-49,CONSTRUCTION,MIR007,L15,PANEL,'15-49,T1 SHEAR,GREY,250,2.95,7.39,11.81,12.53,65,416.22,140.99,4349,2880,4349,2880,LMC10 ,10.0T ,NO
'15-50,CONSTRUCTION,MIR007,L15,PANEL,'15-50,T2,GREY,220,3.47,8.44,15.77,15.88,40,227.83,65.66,5097,3115,5097,3115,LMC10 ,10.0T ,NO
'15-51,CONSTRUCTION,MIR007,L15,PANEL,'15-51,T2,GREY,220,3.6,8.76,16.38,16.38,40,233.57,64.8,5260,3114,5260,3114,LMC10 ,10.0T ,NO
'15-54,CONSTRUCTION,MIR007,L15,PANEL,'15-54,T2,GREY,220,2.53,6.17,11.51,11.52,40,181.07,71.48,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'15-56,CONSTRUCTION,MIR007,L15,PANEL,'15-56,T2,GREY,220,2.33,5.7,10.6,13.73,40,140.96,60.43,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'15-58,CONSTRUCTION,MIR007,L15,PANEL,'15-58,T2,GREY,220,1.83,4.48,8.3,13.73,40,142.95,78.3,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'15-62,CONSTRUCTION,MIR007,L15,PANEL,'15-62,T2,GREY,330,1.06,2.59,3.21,3.21,40,66.43,62.69,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'15-63,CONSTRUCTION,MIR007,L15,PANEL,'15-63,T2,GREY,220,2.57,6.33,11.69,16.03,40,207.95,80.88,5147,3115,5147,3115,LMC10 ,10.0T ,NO
'15-65,CONSTRUCTION,MIR007,L15,PANEL,'15-65,T2,GREY,220,1.83,4.52,8.32,11.59,40,195.25,106.63,3720,3115,3720,3115,LMC10 ,10.0T ,NO
'15-69,CONSTRUCTION,MIR007,L15,PANEL,'15-69,T2,GREY,220,2.32,5.7,10.57,12.21,40,201.46,86.65,3919,3115,3919,3115,LMC10 ,10.0T ,NO
'15-71,CONSTRUCTION,MIR007,L15,PANEL,'15-71,T2,GREY,220,2.53,6.16,11.51,11.52,40,127.38,50.31,3699,3115,3699,3115,LMC10 ,10.0T ,NO
'15-72,CONSTRUCTION,MIR007,L15,PANEL,'15-72,T2,GREY,220,2.98,7.25,13.54,13.54,40,197.48,66.31,4346,3115,4346,3115,LMC10 ,10.0T ,NO
'15-73,CONSTRUCTION,MIR007,L15,PANEL,'15-73,T2,GREY,220,2.99,7.28,13.59,13.69,40,200.62,67.12,4397,3114,4397,3114,LMC10 ,10.0T ,NO
'15-74,CONSTRUCTION,MIR007,L15,PANEL,'15-74,T2,GREY,220,3.99,9.7,18.12,19.93,40,272.93,68.46,5968,3340,5968,3340,LMC10 ,10.0T ,NO
'15-76,CONSTRUCTION,MIR007,L15,PANEL,'15-76,T2,GREY,280,1.16,2.83,4.14,4.14,40,87,75.02,1448,2860,1448,3010,LMC10 ,10.0T ,NO
'15-77,CONSTRUCTION,MIR007,L15,PANEL,'15-77,T2,GREY,220,3.9,9.5,17.72,19.98,40,280.08,71.83,6046,3305,6046,3305,LMC10 ,10.0T ,NO
'15-78,CONSTRUCTION,MIR007,L15,PANEL,'15-78,T2,GREY,330,1.08,2.63,3.27,3.27,40,67.08,62.11,1144,2860,1144,3010,LMC10 ,10.0T ,NO
'15-80,CONSTRUCTION,MIR007,L15,PANEL,'15-80,T2,GREY,280,1.28,3.15,4,4,40,119.66,93.36,1399,2860,1399,3010,LMC10 ,10.0T ,NO
'15-82,CONSTRUCTION,MIR007,L15,PANEL,'15-82,T2,GREY,220,3.5,8.54,15.93,18.46,50,254.62,72.65,5527,3340,5527,3340,LMC10 ,10.0T ,NO
'15-83,CONSTRUCTION,MIR007,L15,PANEL,'15-83,T2,GREY,220,4.05,9.86,18.4,20.79,40,275.94,68.16,6289,3305,6289,3305,LMC10 ,10.0T ,NO
'15-84,CONSTRUCTION,MIR007,L15,PANEL,'15-84,T2,GREY,280,1.36,3.33,4.5,12.56,40,112.46,82.6,4390,2860,4390,3010,LMC10 ,10.0T ,NO
'15-85,CONSTRUCTION,MIR007,L15,PANEL,'15-85,T2,GREY,220,2.69,6.67,12.25,12.6,65,310.76,115.33,4286,2940,4286,2940,LMC10 ,10.0T ,NO
'15-87,CONSTRUCTION,MIR007,L15,PANEL,'15-87,T2,GREY,220,4.11,10.01,18.7,20.68,40,277.12,67.36,6191,3340,6191,3340,LMC10 ,10.0T ,NO
'16-01,CONSTRUCTION,MIR007,L16,PANEL,'16-01,T1,GREY,220,3.26,7.94,14.82,14.94,40,215.32,66.05,4795,3115,4795,3115,LMC10 ,10.0T ,NO
'16-02,CONSTRUCTION,MIR007,L16,PANEL,'16-02,T1,GREY,220,3.25,7.91,14.76,14.77,40,215.37,66.32,4740,3115,4740,3115,LMC10 ,10.0T ,NO
'16-04,CONSTRUCTION,MIR007,L16,PANEL,'16-04,T1,GREY,220,3.08,7.51,13.99,14,40,161.57,52.5,2253,6214,2253,6214,LMC10 ,10.0T ,YES
'16-05,CONSTRUCTION,MIR007,L16,PANEL,'16-05,T1,GREY,220,2.53,6.17,11.51,11.52,40,167.27,66.06,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'16-06,CONSTRUCTION,MIR007,L16,PANEL,'16-06,T1,GREY,220,0.65,1.59,2.96,2.96,40,62.24,95.68,951,3114,951,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'16-07,CONSTRUCTION,MIR007,L16,PANEL,'16-07,T1,GREY,220,2.12,5.18,9.65,9.65,40,149.02,70.16,3099,3114,3099,3114,LMC10 ,10.0T ,NO
'16-08,CONSTRUCTION,MIR007,L16,PANEL,'16-08,T1,GREY,220,0.56,1.37,2.56,2.56,40,57.45,102.21,822,3114,822,3114,LMC10 LMC10 ,10.0T 7.0T ,NO
'16-09,CONSTRUCTION,MIR007,L16,PANEL,'16-09,T1,GREY,220,2.92,7.12,13.28,13.28,40,196.6,67.31,4264,3115,4264,3115,LMC10 ,10.0T ,NO
'16-10,CONSTRUCTION,MIR007,L16,PANEL,'16-10,T1,GREY,220,0.79,1.93,3.61,3.6,40,63.91,80.58,1260,2860,1260,3010,LMC10 ,10.0T ,NO
'16-11,CONSTRUCTION,MIR007,L16,PANEL,'16-11,T1,GREY,330,1.06,2.58,3.21,3.21,40,74.19,70.01,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'16-12,CONSTRUCTION,MIR007,L16,PANEL,'16-12,T1,GREY,220,2.28,5.61,10.36,10.85,80,236.64,103.86,3640,2980,3640,2980,LMC10 ,10.0T ,NO
'16-13,CONSTRUCTION,MIR007,L16,PANEL,'16-13,T1,GREY,220,3.03,7.47,13.76,14.37,40,260.81,86.15,2412,5959,2412,5959,LMC10 ,10.0T ,YES
'16-14,CONSTRUCTION,MIR007,L16,PANEL,'16-14,T1,GREY,220,2.73,6.67,12.43,12.53,40,195.02,71.34,4023,3115,4023,3115,LMC10 ,10.0T ,NO
'16-15,CONSTRUCTION,MIR007,L16,PANEL,'16-15,T1,GREY,320,1.03,2.5,3.21,3.21,40,66.43,64.65,1122,2860,1122,3010,LMC10 ,10.0T ,NO
'16-16,CONSTRUCTION,MIR007,L16,PANEL,'16-16,T1,GREY,220,2.27,5.63,10.3,10.76,40,265.59,117.21,1800,5980,1800,5980,LMC10 ,10.0T ,YES
'16-17,CONSTRUCTION,MIR007,L16,PANEL,'16-17,T1,GREY,220,0.78,1.98,3.57,3.75,40,117.65,149.93,640,5860,640,5860,LMC10 LMC10 ,10.0T 7.0T ,YES
'16-19,CONSTRUCTION,MIR007,L16,PANEL,'16-19,T1,GREY,330,1.06,2.58,3.21,3.21,40,74.2,70.01,1122,2860,1122,3010,LMC10 LMC10 ,10.0T 7.0T ,NO
'16-20,CONSTRUCTION,MIR007,L16,PANEL,'16-20,T1,GREY,220,3.39,8.3,15.42,15.43,40,233.21,68.75,2482,6215,2482,6215,LMC10 ,10.0T ,YES
'16-21,CONSTRUCTION,MIR007,L16,PANEL,'16-21,T1,GREY,220,1.91,4.77,8.69,13.04,50,259.54,135.72,4185,3115,4185,3115,LMC10 ,10.0T ,NO
'16-22,CONSTRUCTION,MIR007,L16,PANEL,'16-22,T1,GREY,220,2.24,5.47,10.18,13.04,50,168.33,75.16,4186,3115,4186,3115,LMC10 ,10.0T ,NO
'16-23,CONSTRUCTION,MIR007,L16,PANEL,'16-23,T1,GREY,220,2.53,6.17,11.51,11.53,40,134.69,53.19,3700,3115,3700,3115,LMC10 ,10.0T ,NO
'16-24,CONSTRUCTION,MIR007,L16,PANEL,'16-24,T1,GREY,220,1.7,4.13,7.71,7.72,40,94.24,55.53,2477,3115,2477,3115,LMC10 ,10.0T ,NO
'16-25,CONSTRUCTION,MIR007,L16,PANEL,'16-25,T1,GREY,220,2.54,6.17,10.92,10.91,40,168.2,66.33,3504,3115,3504,3115,LMC10 ,10.0T ,NO
'16-26,CONSTRUCTION,MIR007,L16,PANEL,'16-26,T1,GREY,220,2.91,7.09,13.24,13.34,40,195.94,67.27,4284,3115,4284,3115,LMC10 ,10.0T ,NO
'16-27,CONSTRUCTION,MIR007,L16,PANEL,'16-27,T1,GREY,220,3.12,7.6,14.16,14.8,50,223.37,71.69,4966,2980,4966,2980,LMC10 ,10.0T ,NO
'16-28,CONSTRUCTION,MIR007,L16,PANEL,'16-28,T1,GREY,330,1.06,2.59,3.22,3.22,40,74.27,69.95,1125,2859,1125,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'16-30,CONSTRUCTION,MIR007,L16,PANEL,'16-30,T1,GREY,220,2.67,6.49,12.14,19.22,40,155.34,58.16,3092,6215,3092,6215,LMC10 ,10.0T ,YES
'16-31,CONSTRUCTION,MIR007,L16,PANEL,'16-31,T1,GREY,220,3.39,8.25,15.4,16.18,40,237.91,70.24,5431,2980,5431,2980,LMC10 ,10.0T ,NO
'16-33,CONSTRUCTION,MIR007,L16,PANEL,'16-33,T1,GREY,280,1.41,3.46,3.9,3.9,40,121.21,86.22,1364,2860,1364,3010,LMC10 ,10.0T ,NO
'16-34,CONSTRUCTION,MIR007,L16,PANEL,'16-34,T1,GREY,220,4.34,11.07,19.72,20.94,90,895.48,206.38,3283,6379,3283,6379,LMC10 ,10.0T ,YES
'16-35,CONSTRUCTION,MIR007,L16,PANEL,'16-35,T1,GREY,330,1.06,2.59,3.21,3.21,40,83.22,78.54,1122,2859,1122,3009,LMC10 ,10.0T ,NO
'16-36,CONSTRUCTION,MIR007,L16,PANEL,'16-36,T1,GREY,250,2.74,6.65,10.96,11.1,50,177.29,64.7,3853,2880,3853,2880,LMC10 ,10.0T ,NO
'16-38,CONSTRUCTION,MIR007,L16,PANEL,'16-38,T1,GREY,220,3.57,8.7,16.23,18.65,40,256.53,71.86,5585,3339,5585,3339,LMC10 ,10.0T ,NO
'16-39,CONSTRUCTION,MIR007,L16,PANEL,'16-39,T1,GREY,320,1.02,2.5,3.2,3.2,40,74.33,72.6,1118,2859,1118,3009,LMC10 LMC10 ,10.0T 7.0T ,NO
'16-41,CONSTRUCTION,MIR007,L16,PANEL,'16-41,T1,GREY,220,3.01,7.33,13.67,13.67,40,154.65,51.43,2200,6215,2200,6215,LMC10 ,10.0T ,YES
'16-42,CONSTRUCTION,MIR007,L16,PANEL,'16-42,T1,GREY,220,2.85,6.94,12.94,14.64,50,206.64,72.58,4385,3339,4385,3339,LMC10 ,10.0T ,NO
'16-43,CONSTRUCTION,MIR007,L16,PANEL,'16-43,T1,GREY,220,2.55,6.39,11.58,11.96,80,356.5,139.94,2000,5979,2000,5979,LMC10 ,8.0T ,YES
'16-44,CONSTRUCTION,MIR007,L16,PANEL,'16-44,T1,GREY,220,2.29,5.8,10.42,10.76,65,383.34,167.19,1800,5979,1800,5979,LMC10 ,8.0T ,YES
'16-45,CONSTRUCTION,MIR007,L16,PANEL,'16-45,T1,GREY,220,2.29,5.8,10.42,10.76,65,383.82,167.4,1800,5979,1800,5979,LMC10 ,10.0T ,YES
'16-46,CONSTRUCTION,MIR007,L16,PANEL,'16-46,T1,GREY,220,1.76,4.3,8.01,8.01,40,128.61,72.95,2572,3115,2572,3115,LMC10 ,10.0T ,NO
'16-50,CONSTRUCTION,MIR007,L16,PANEL,'16-50,T2,GREY,220,3.47,8.44,15.77,15.88,40,227.83,65.65,5097,3115,5097,3115,LMC10 ,10.0T ,NO
'16-51,CONSTRUCTION,MIR007,L16,PANEL,'16-51,T2,GREY,220,3.6,8.76,16.38,16.38,40,233.57,64.8,5260,3114,5260,3114,LMC10 ,10.0T ,NO
'16-53,CONSTRUCTION,MIR007,L16,PANEL,'16-53,T2,GREY,220,3.31,8.07,15.06,15.06,40,164.93,49.8,2423,6215,2423,6215,LMC10 ,10.0T ,YES
'16-54,CONSTRUCTION,MIR007,L16,PANEL,'16-54,T2,GREY,220,2.53,6.17,11.51,11.52,40,181.07,71.48,3700,3114,3700,3114,LMC10 ,10.0T ,NO
'16-56,CONSTRUCTION,MIR007,L16,PANEL,'16-56,T2,GREY,220,2.42,5.95,11.01,13.72,40,178.2,73.55,4407,3114,4407,3114,LMC10 ,10.0T ,NO
'16-58,CONSTRUCTION,MIR007,L16,PANEL,'16-58,T2,GREY,220,2.06,5.04,9.38,13.73,40,118.21,57.26,4407,3115,4407,3115,LMC10 ,10.0T ,NO
'16-59,CONSTRUCTION,MIR007,L16,PANEL,'16-59,T2,GREY,220,3.02,7.39,13.71,13.77,40,216.79,71.88,2215,6215,2215,6215,LMC10 ,10.0T ,YES
'16-60,CONSTRUCTION,MIR007,L16,PANEL,'16-60,T2,GREY,220,1.67,4.17,7.6,7.9,40,191.71,114.61,1330,5940,1330,5940,LMC10 ,10.0T ,YES
'16-62,CONSTRUCTION,MIR007,L16,PANEL,'16-62,T2,GREY,280,1.32,3.24,3.98,3.98,40,117.95,89.13,1392,2860,1392,3010,LMC10 ,10.0T ,NO
'16-63,CONSTRUCTION,MIR007,L16,PANEL,'16-63,T2,GREY,220,2.57,6.31,11.69,16.03,40,188.7,73.39,5147,3115,5147,3115,LMC10 ,10.0T ,NO
'16-64,CONSTRUCTION,MIR007,L16,PANEL,'16-64,T2,GREY,220,1.95,4.78,8.84,8.84,40,151.09,77.65,1422,6214,1422,6214,LMC10 ,10.0T ,YES
'16-65,CONSTRUCTION,MIR007,L16,PANEL,'16-65,T2,GREY,220,1.83,4.52,8.32,11.58,40,196.08,107.08,3720,3114,3720,3114,LMC10 ,10.0T ,NO
'16-66,CONSTRUCTION,MIR007,L16,PANEL,'16-66,T2,GREY,220,3.31,8.1,15.04,15.04,40,223.44,67.51,2420,6215,2420,6215,LMC10 ,10.0T ,YES
'16-67,CONSTRUCTION,MIR007,L16,PANEL,'16-67,T2,GREY,220,3.18,7.78,14.45,14.46,40,216.6,68.11,2327,6215,2327,6215,LMC10 ,10.0T ,YES
'16-68,CONSTRUCTION,MIR007,L16,PANEL,'16-68,T2,GREY,220,1.64,4.01,7.44,7.44,40,135.08,82.54,1197,6215,1197,6215,LMC10 ,10.0T ,YES
'16-69,CONSTRUCTION,MIR007,L16,PANEL,'16-69,T2,GREY,220,2.32,5.7,10.57,12.21,40,201.46,86.65,3919,3115,3919,3115,LMC10 ,10.0T ,NO
'16-71,CONSTRUCTION,MIR007,L16,PANEL,'16-71,T2,GREY,220,2.53,6.16,11.51,11.52,40,127.38,50.31,3699,3115,3699,3115,LMC10 ,10.0T ,NO
'16-72,CONSTRUCTION,MIR007,L16,PANEL,'16-72,T2,GREY,220,2.98,7.25,13.54,13.54,40,197.48,66.31,4346,3115,4346,3115,LMC10 ,10.0T ,NO
'16-73,CONSTRUCTION,MIR007,L16,PANEL,'16-73,T2,GREY,220,2.99,7.28,13.59,13.69,40,200.62,67.12,4397,3114,4397,3114,LMC10 ,10.0T ,NO
