"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a6fec1b9-8fb7-40a3-a9e4-f5969b7dd333","","fail","","folder","TRUE","FALSE","Site QA"
"2710b5d9-ffe9-4288-b9a5-c35696076a3c","","fail","","folder","TRUE","FALSE","Site QA","Structural"
"1f26255e-5b21-47cc-8d17-bef75cdd51da","","fail","","folder","TRUE","FALSE","Site QA","Structural","Level 14"
"8b1eb665-dbf1-414b-819f-1c9e68bdf429","","fail","","folder","TRUE","FALSE","Site QA","Structural","Level 14","Pour 1"
"6190e6f6-5492-4bb9-9f8f-021c920e1b12","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Services rough-in","Fire"
"9ec2675f-b57a-4e4b-9d8b-b218606ae6c7","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Framing/Sheeting"
"4128c678-ff87-4b42-89fe-ee65ab9fe718","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Waterproofing"
"e42ce45b-da77-46ba-91d2-7d67360ea101","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Waterproofing","Internal Areas"
"cbfe5e1a-a037-4892-a691-bcc7122e1adc","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Waterproofing","Balcony Areas"
"bd39cef3-cff4-4f73-8f82-6b3be8e0bf3d","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Tiling & Paving"
"d89e7524-4a7a-4184-b312-645f91d124a0","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Tiling & Paving","Tiling - Internal Areas"
"fd4362a4-6e9f-40bf-9975-4912d512c6c9","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Tiling & Paving","Tiling - External Balcony Paver System"
"f01712eb-62ae-4c44-8cd9-503b5d85d5a8","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2902","Defects Checklist"
"d935e926-75eb-4c50-a21e-36082a2e612a","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2903"
"fb42708a-c856-4ad8-88c0-44ca3a76ea0d","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Services rough-in"
"01363f34-2157-4dcc-a0ca-8864cc6d3c97","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Services rough-in","Electrical"
"e96c9502-2333-4b1d-ad2b-d1f153b1cac2","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Services rough-in","Mechanical"
"fa8efce9-cb6d-4538-a3a6-2ddd39017994","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Services rough-in","Hydraulic"
"a7d26c92-206b-4dca-8de3-cf8a1a238de6","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Services rough-in","Fire"
"12d0d603-a6f7-4dfc-9667-ae9afb02097a","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Framing/Sheeting"
"2cbf268d-4006-4b28-bfa5-441ebf3e6fb1","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Waterproofing"
"5aa1859f-30fb-42c7-8156-4c84a0d1f771","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Waterproofing","Internal Areas"
"5e82fa7d-103d-4e61-bf1c-fd04f8061ed1","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Waterproofing","Balcony Areas"
"9d67ec21-4dbe-41c1-b876-6fedd3a56670","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Tiling & Paving"
"a2394431-0261-4f53-8e72-dd38ba27d4ec","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Tiling & Paving","Tiling - Internal Areas"
"04018fb3-4490-433f-b883-ccae30723054","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Tiling & Paving","Tiling - External Balcony Paver System"
"3d991e97-904b-41dd-aa48-b519aec0bf02","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2903","Defects Checklist"
"c824e361-d5c0-4e42-b9eb-c7087f508900","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2905"
"dfb276f8-e2b2-49c2-8575-f53aadbd1be9","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Services rough-in"
"7fda76c3-4389-48a6-b5f4-5f69431ca92e","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Services rough-in","Electrical"
"a7e2f293-e326-47af-9de9-4d29cded1480","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Services rough-in","Mechanical"
"adf111dc-bb3a-470a-8a31-33be659f23d5","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Services rough-in","Hydraulic"
"0ce248b2-b76b-4ef4-a3e0-d0041a5eef05","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Services rough-in","Fire"
"8fdc126a-39f2-4216-9787-64a5842fc11e","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Framing/Sheeting"
"565edb97-e00a-4111-81c2-c137a88d2e8e","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Waterproofing"
"b208418b-33b8-499b-bb0d-f75af03b6c1a","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Waterproofing","Internal Areas"
"85996d32-c236-409c-93e8-c5bb94c49055","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Waterproofing","Balcony Areas"
"59391dc6-bef9-4a96-9007-25b037a360fc","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Tiling & Paving"
"fe7ced1a-228c-42ae-9704-76432d80f54d","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Tiling & Paving","Tiling - Internal Areas"
"9804e459-b399-4f78-a60e-3109932b4022","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Tiling & Paving","Tiling - External Balcony Paver System"
"258b8847-b1e3-4216-a63a-85b830edf1e0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2905","Defects Checklist"
"cf8bbd7d-ea36-420f-8e57-6e56ec613b16","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2906"
"845a232e-2ba8-4581-8ebe-6079e2e81891","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Services rough-in"
"ac795650-60b1-45d7-82f3-538d58f72945","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Services rough-in","Electrical"
"70c12533-6483-4db6-a222-2f9cc08442cd","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Services rough-in","Mechanical"
"245aeae9-7a2f-42bb-9170-062122ace96f","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Services rough-in","Hydraulic"
"0cb22edc-40e8-4cdd-8cc9-e4b27e105e46","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Services rough-in","Fire"
"49984248-f9f4-4a4d-a271-75b1805cd923","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Framing/Sheeting"
"84f065d1-65a3-4c4f-8a18-1ffd42598907","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Waterproofing"
"8797b6be-0618-4f9b-b253-c6be6b3e9ef9","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Waterproofing","Internal Areas"
"bf7b27c0-3386-42ec-bf48-f1cdcc862b86","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Waterproofing","Balcony Areas"
"aec0f19f-7594-4b3d-926b-e9e14b95fe0e","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Tiling & Paving"
"03147bf8-338f-4748-b3b7-90c1718d5d06","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Tiling & Paving","Tiling - Internal Areas"
"c15133f5-cb64-4368-8365-a283e513a12d","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Tiling & Paving","Tiling - External Balcony Paver System"
"f8f3c05e-1b98-4294-8e2a-c2fd8da465cb","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","2906","Defects Checklist"
"a447cabb-d04c-4235-996e-6c65c9d9b496","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 29","Corridor"
"260e46c6-f8e3-456c-a017-406238592c06","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30"
"dc752d9a-5926-4107-b644-e894e53e5b20","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","General"
"88a8a06a-1c8b-42c2-bab3-7397f9928853","","not-started","101C-SDC-TMP-CON-ITP-015 - 2 - Facade Curtain Wall","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","General","Curtain Wall"
"191b3e04-eed2-4a67-8364-98ad7325648b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","General","Render (Core Walls)"
"6798e38b-9c14-448f-8ca2-8329f0ada0ee","","not-started","Level Compliance","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","General","Level Compliance"
"4e9f1446-e3dc-4da8-b31a-b927ac173d68","","not-started","101C-SDC-TMP-CON-ITP-015 - 2 - Facade Curtain Wall","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","General","101C-SDC-TMP-CON-ITP-015 - 2 - Facade Skylight"
"999398c3-8b11-4c96-8699-c7ad48bbac58","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3001"
"4b095bbd-a309-414e-928e-085676e8a52c","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Services rough-in"
"d76edc15-bb7c-4c91-9192-f9ce72bf1b27","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Services rough-in","Electrical"
"5cf3c185-e473-445e-a557-c685ff17fd30","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Services rough-in","Mechanical"
"e2008fdb-a161-4fff-8639-63dcea41c49f","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Services rough-in","Hydraulic"
"56923691-4730-4bb8-9d17-10afcf6dd4a7","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Services rough-in","Fire"
"fdb19eae-9c5b-43a2-99f3-1bdae9985b2d","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Framing/Sheeting"
"fd6a3de2-9bc2-4d82-bb9b-4355cce7955c","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Waterproofing"
"cfb28ef7-41b7-43d6-9a4c-d99328b46017","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Waterproofing","Internal Areas"
"c92681fe-673e-4f66-adbb-b49ca2912089","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Waterproofing","Balcony Areas"
"32f8c1ba-6db4-4ef5-8a62-4ef6a9d693c4","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Tiling & Paving"
"7ef48fde-3d8d-43eb-a3d7-395c78b49e71","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Tiling & Paving","Tiling - Internal Areas"
"99dad993-ce92-4d5e-b3c1-18d3eca42ed1","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Tiling & Paving","Tiling - External Balcony Paver System"
"ddda8104-3168-4dd2-9749-92b936395aa1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3001","Defects Checklist"
"4712f1a8-727f-4167-9ff5-daa8be23238e","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3002"
"bd6af8ec-0500-4f27-8d1e-d2b453a752d7","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Services rough-in"
"43eddeeb-c093-4f68-b9ec-3cd038d05d17","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Services rough-in","Electrical"
"96dc17f3-c868-466f-93f1-ae317dcb251c","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Services rough-in","Mechanical"
"3fb3deff-ea5d-4d6b-8c7d-9f1399c2436f","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Services rough-in","Hydraulic"
"2b07469e-a53c-4dc6-9b9a-e28f88158136","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Services rough-in","Fire"
"1b2c57ab-69b4-41e8-9537-0e22937247bd","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Framing/Sheeting"
"eb2153eb-bb89-4d2f-8a1e-742431a590d7","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Waterproofing"
"863a7031-5460-4220-961f-704e009a09e6","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Waterproofing","Internal Areas"
"5ca66f52-96ed-4d20-82cb-c92e3f6f5c0b","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Waterproofing","Balcony Areas"
"124326ab-a3bf-44fe-98b2-d462f887cb9c","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Tiling & Paving"
"5f8f7af5-5e86-4626-ac7f-1f7f25904eda","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Tiling & Paving","Tiling - Internal Areas"
"a3d54678-f66b-479b-a9c5-5393ca280d7b","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Tiling & Paving","Tiling - External Balcony Paver System"
"63ec5717-26c9-4c68-ba71-fb44d32dbc55","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3002","Defects Checklist"
"1d1b3bb9-bb9b-4651-a5e8-db67031ad512","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3003"
"b34c2922-bb86-427f-91ac-5760f98bd366","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Services rough-in"
"0b85cd86-1a10-4249-a4db-9d1dc828bae2","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Services rough-in","Electrical"
"a6a2d374-0192-4a35-8901-5484198d4f5d","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Services rough-in","Mechanical"
"5c0f0b37-9f69-42b1-98b8-af56f5fad3b7","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Services rough-in","Hydraulic"
"cf95fde9-9fd6-4c8e-a511-3bebd5665a5b","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Services rough-in","Fire"
"0d4a69c2-7bd4-478d-a8de-26b801fe14fc","","not-started","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Framing/Sheeting"
"f8682984-d0eb-4cf7-8bc6-bc4c59cf66ca","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Waterproofing"
"85bf2ac4-af22-49f7-905a-64806220e27b","","not-started","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Waterproofing","Internal Areas"
"609a10ed-1aef-494e-94da-04ec947caf1c","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Waterproofing","Balcony Areas"
"1d89d80e-ddd1-4f2a-84ec-2b862d52ea69","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Tiling & Paving"
"51943611-efaa-4e40-b09e-d3a01551bd9d","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Tiling & Paving","Tiling - Internal Areas"
"ff6570ce-326f-43fa-abc7-404059343a52","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Tiling & Paving","Tiling - External Balcony Paver System"
"42a8e3ba-aada-44f7-9045-3356e95945e2","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3003","Defects Checklist"
"64eec9e1-f5e3-43e3-993c-338404e28b36","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3005"
"9b4bcd11-192c-42c7-b9b5-2e000fe1755d","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 30","3005","Services rough-in"
"5156c5f1-51ae-4ccb-9ca9-fc5ceaa1a32b","","not-started","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3005","Services rough-in","Electrical"
"2d860c09-71d1-4da4-81e5-1871ebef375b","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 30","3005","Services rough-in","Mechanical"
