"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3d321021-b6f6-41b6-88c0-a8434b527a36","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"09809baa-34c7-4f33-8234-7168558a1013","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01"
"c20e491f-d022-469c-8bf7-550e9fe1a85a","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 1.04"
"48f3c31e-d642-4d59-aa4b-f7b4cad26fa4","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 1.04","W-104-02 - W25"
"4dab2a7b-df93-50cb-8436-aa5ddcb2b94f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Surface finish is compliant to standards"
"5382eed2-4980-51ae-8956-458ecdb83061","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Small Joint and back sealing correct"
"caa7bea6-b723-5476-b526-c327ce0e864e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Hardware is correct and correctly fitted"
"5db0af73-93db-50d7-9087-9a98179dae78","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","01003 Liner adaptor fitted to specified centres"
"7f6d5f8a-c326-516e-bd07-b3c12e2d0552","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Item number & description written on adaptor"
"18621849-3080-5376-8564-9b95597fe860","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Sizes are correct against job sheets"
"d645c69d-8641-58e5-a818-bdc04e5d9055","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Drainage correct as per APL manufacturing pack"
"eb76b570-23c9-5c99-a868-8c1985db8f22","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Sashes are fitted square and operating correctly"
"7c5b7843-a8e1-5a35-a59d-94ea11346fbe","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Restrictor stays fitted where required"
"9c430d25-59d9-5f07-8aa3-ba8557e39aa5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","Correct beads supplied for site glazing"
"e4bd239b-22c9-41bb-9ce1-cdf770715f2c","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26"
"593358ca-6cfb-5544-9915-781686696bde","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","WANZ notes applied"
"34c5e7d1-3257-59e0-a0b6-cb1b298e8bd2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Surface finish is compliant to standards"
"8f7e8ba9-3211-5099-b13e-170962f181d9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Small Joint and back sealing correct"
"08dc0f39-3bc9-51da-b182-4d5cb07d0866","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Hardware is correct and correctly fitted"
"ca402cf9-bd73-59fb-a525-1bce3b269fdb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","01003 Liner adaptor fitted to specified centres"
"66191fdc-81fd-5912-a012-c66bc9a98eca","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Item number & description written on adaptor"
"f1b2dde1-3ab4-5bfb-a2b9-231dd83dd9ad","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Sizes are correct against job sheets"
"c8e369f5-f57b-5c95-bbc7-0d25604347d6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Drainage correct as per APL manufacturing pack"
"67fa03f6-c11e-5836-80b0-3d7da9459c9b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Sashes are fitted square and operating correctly"
"26741f89-bcfb-5c59-b9ce-4e46d74781d2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Restrictor stays fitted where required"
"c59648c4-0431-5475-b31b-d2887480f94a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-04 - W26","Correct beads supplied for site glazing"
"f6e7b1ce-17b8-47ef-ac4e-63d78802355b","","checklist-flat","pass","Windows Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34"
"52c152fc-7910-5b74-9328-385926fbcb86","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","WANZ notes applied"
"bd885c3f-c99f-5d53-bb76-c90380a19158","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Surface finish is compliant to standards"
"80708568-192c-51a3-8db2-3ed4b8fe69ec","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Small Joint and back sealing correct"
"69fbb735-9e60-5bd5-9730-dcaea755ba0f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Hardware is correct and correctly fitted"
"b5160ba6-ddd8-50ce-bf92-edae452b6f54","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","01003 Liner adaptor fitted to specified centres"
"468b5fe3-558e-53fd-859b-9e0e947f689e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Item number & description written on adaptor"
"05aeabc3-378c-545d-a4e7-7c3b62b0e3f7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Sizes are correct against job sheets"
"693e97e4-f286-5cfb-8c02-7181aaf06b90","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Drainage correct as per APL manufacturing pack"
"4c3b2269-2246-57ab-b926-a60ccade21e8","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Sashes are fitted square and operating correctly"
"d339d58e-adda-5046-92a7-7583fe94eee0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Restrictor stays fitted where required"
"3d9ff711-ddba-598a-b61c-c1a65dbecddc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Correct beads supplied for site glazing"
"70146b60-d081-5c2b-bbfa-24384131f95b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-03 - W34","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"
"c4473943-581f-4c7e-8211-975a2d1fa5bb","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10"
"96c95ce6-051b-5e70-8e3a-6220ec2e751c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","WANZ notes applied"
"340b41f6-bccf-5a4b-b02b-a9328fc8500b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Surface finish is compliant to standards"
"1a38091a-0b74-5c4e-9d08-6a1e6dd2eea2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Small Joint and back sealing correct"
"454e9211-faf7-5056-8675-5ab4f06b7583","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Hardware is correct and correctly fitted"
"3a107ec3-41d7-5e25-8a4a-a3a247ffabed","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","01003 Liner adaptor fitted to specified centres"
"2cfc4f3b-568c-55ad-937a-3ade1c812c31","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Item number & description written on adaptor"
"bc199654-eb03-56c0-a93b-3e987bad842f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Sizes are correct against job sheets"
"4ec77151-1f89-58d7-8e30-857780f66e21","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Drainage correct as per APL manufacturing pack"
"d2ffaed7-a37b-5676-9ba3-90f1e6cd1604","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Sashes are fitted square and operating correctly"
"5b4ecab7-7414-5a09-8c17-eceb85139773","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Restrictor stays fitted where required"
"499dd113-c108-5025-835c-d2275fe54c77","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-02 - W10","Correct beads supplied for site glazing"
"0d9733ea-b7ed-4ed4-91cd-90b1d03b0608","","checklist-flat","pass","Slider Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50"
"86514e96-a7f2-54a5-9c6f-f493f5a19874","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","WANZ notes applied"
"d27bc6fc-e8cd-555c-9fc3-146131450329","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Surface finish is compliant to standards"
"597e64b9-6e02-5743-bb0f-8c9d406a0d51","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Small Joint and back sealing correct"
"00e2ee68-27d4-5af2-a08d-b5f4e0c0ff9e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Hardware is correct and correctly fitted"
"a13104f7-f6a2-58e4-a38d-4d8f52716431","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","01003 Liner adaptor fitted to specified centres"
"70ea1e89-90f6-563a-8b8b-1d4b9f02eb8e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Item number & description written on adaptor"
"f6fe1d0d-8d2e-54f4-8ea0-f86e33eb570e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Sizes are correct against job sheets"
"9fc55fa6-d53d-520c-9752-a3e7188b2247","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Drainage correct as per APL manufacturing pack"
"06841f92-08f9-5a1b-9785-3b65ab5c151f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Panels are sliding freely"
"6bef6c52-62af-589a-b7da-32816c1bf0bb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Correct weight rollers fitted"
"ede83303-616e-5a0e-989b-bce32b3489f5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Stops and end caps fitted correctly"
"c117bc43-68a1-54c9-8629-1b623d412e0f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Infills fitted correctly"
"11774d03-bea0-5a5a-beae-58b950dac5f0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-01 - W50","Correct beads supplied for site glazing"
"b0d7e55d-8d05-4741-8b3b-f90d516fd116","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-02","Apartment 4.08"
"f9239b23-fc59-4ca1-a63a-e9ba414084d8","","checklist-flat","pass","Windows Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34"
"1b2f54ef-df8a-5e1f-b62e-e2aa754eaa8d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","WANZ notes applied"
"2b6951ee-9648-5730-a417-8c762d7070a6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Surface finish is compliant to standards"
"0f0d6cf3-00a1-5d72-adc4-4ccf4e5207e6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Small Joint and back sealing correct"
"a853993a-4366-52aa-91a6-b0f97929e185","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Hardware is correct and correctly fitted"
"8780790a-7691-5f40-b787-7716213665d2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","01003 Liner adaptor fitted to specified centres"
"1e559152-1a14-56f8-8bf0-6320c6da9ea7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Item number & description written on adaptor"
"4141f8a2-6aa1-58b1-adf9-da236b87437d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Sizes are correct against job sheets"
"03813c76-e742-5d2d-a2b8-314cf2f024d9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Drainage correct as per APL manufacturing pack"
"11b80ba9-088a-5d7b-bb8a-9389fa0978e2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Sashes are fitted square and operating correctly"
"585e1b6d-35ce-5ddb-b4bc-1c6f904d152b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Restrictor stays fitted where required"
"b3638575-d7ba-550d-9356-12423e7d51e1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Correct beads supplied for site glazing"
"4b3f9617-5e81-5721-b165-7292ec486ba4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-03 - W34","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"
"e11c1fbc-e4b3-47cd-bcfa-d2dcb51465e2","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12"
"c327a545-64de-5249-81cf-be411ef84c6e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","WANZ notes applied"
"457a0a29-9678-5ba5-9a51-df3d2568b4d4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Surface finish is compliant to standards"
"c940fdb4-c714-56a8-b6bf-c2cc33f85f31","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Small Joint and back sealing correct"
"eb863f16-46f6-50ca-90f6-a5db0d56b56a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Hardware is correct and correctly fitted"
"ba9b492c-86e8-52c0-a538-13865b4d7098","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","01003 Liner adaptor fitted to specified centres"
"2dd36d8a-2580-5e73-86a3-f1091ab05e7c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Item number & description written on adaptor"
"770305c7-5fc7-5893-840e-a9e0a0c9029a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Sizes are correct against job sheets"
"59c3b689-367d-5928-9ed9-e36c33e81570","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Drainage correct as per APL manufacturing pack"
"ec4b1589-7a66-5a61-8ed2-78ec8cb6f010","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Sashes are fitted square and operating correctly"
"857346ae-1083-5572-9bba-0935d3422f44","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Restrictor stays fitted where required"
"809fb3fd-b3f8-5bfc-91c2-a34c1227c23d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-02 - W12","Correct beads supplied for site glazing"
"18ea18a3-043d-400a-bcfa-3374001104c8","","checklist-flat","pass","Slider Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48"
"a1face31-174c-55dd-aba5-d16f3eb10d04","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","WANZ notes applied"
"8eb46be7-8290-57c7-b30d-3091fadb6f27","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Surface finish is compliant to standards"
"f70d7cac-fb8c-5dd3-9da1-a56c94cbf49d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Small Joint and back sealing correct"
"2b0c346b-10f5-59c2-804f-3fc3ce8f1456","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Hardware is correct and correctly fitted"
"a039730b-18f9-5321-8686-e9593bc3ffc3","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","01003 Liner adaptor fitted to specified centres"
"1222b19c-e97d-5f4d-a3c7-6fbe69f380b9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Item number & description written on adaptor"
"18be54d2-55d6-5951-861f-1ddb47bb01ab","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Sizes are correct against job sheets"
"bff0320f-2403-5e9a-b0c9-ac901e3598b5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Drainage correct as per APL manufacturing pack"
"d6d7598a-220b-5e0e-b6fc-08f7203b9527","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.08","W-408-01 - W48","Panels are sliding freely"
