"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1fc4b491-7ba7-46f0-80dd-d1f3b25e520a","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA"
"59496fdc-124a-452a-8067-7000d7fc0281","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs"
"3e90e029-c5d0-4cc6-90c7-ede6affaa351","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS"
"92900b0b-19ae-44f2-a9d0-6d401f3d3911","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2"
"a62a81f9-5fe6-4cfd-8e49-8ff709691d6e","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Temporary DBs","MDB TEMPS","Basement 2","AE 4634"
"e214a438-320f-456c-8a10-efb8b1387865","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2010","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"cfdb5045-9200-469a-a7a9-9a9fb446f2c7","","folder-normal","fail","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011"
"4fcbcd73-eb9e-45a4-bbb8-ca6cdbb5a4f6","","checklist-flat","fail","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Leadins"
"2bb5efb9-71cc-412f-bc86-cf24d4e8602f","","checklist-sectioned","fail","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Roughin"
"9ad2f166-c249-4afa-8f88-2388ca97210b","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Cut out"
"1bade529-c2b8-4309-a10f-9433eef5785b","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Commissioining"
"2c57ad46-740b-4b92-8e4e-23e4bc21e4c5","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing"
"6d2cb64b-693f-40be-be5d-f242578b6230","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing","CB1"
"4e529e86-6b1d-46b5-9578-2c1ad7207efe","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing","CB2"
"b2c654d7-30a7-4bdf-abb3-1294cfe99132","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing","CB3"
"9bcf8350-26b7-4637-a9ae-795f6c8931a9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing","CB4"
"8a9c9b23-031b-46b5-8bc3-763cca807a18","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing","CB5"
"866a5a84-d827-4bef-9ca1-ab99419c3028","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","Mandatory testing","CB6"
"846921ec-e483-42bc-83dd-c2366b9f71f2","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2011","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"0ed65f51-5a58-45be-a5bb-c3952ab931f7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012"
"0fe622e6-bed2-4bc5-ba05-5afc2b4eee35","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Leadins"
"6f09827b-67e2-4aa4-a4d5-efffc83e703d","","checklist-sectioned","pass","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Roughin"
"87d61460-443d-47ba-8d40-5afba7a4d99a","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Cut out"
"9e8194d2-1b23-4788-8cbf-2c6f58ed1156","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Commissioining"
"857a4d11-4e78-4706-836b-bb3a7c99f740","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing"
"e95f1778-db85-4be8-8145-715ef785fade","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing","CB1"
"654fb68b-9120-4986-88f5-265b6349311b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing","CB2"
"8d630945-5d18-4626-8505-ecc5a8a62c2b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing","CB3"
"f4fcb60d-6a93-412b-9820-57ba1e611b05","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing","CB4"
"17f01c4b-e1be-41f9-8e8a-3d83fe829ac5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing","CB5"
"112ef704-db2f-40e2-ad58-0146b15146c0","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","Mandatory testing","CB6"
"f66b05fc-c502-4112-9cdd-3444e9d1dd16","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 20","Apartment 2012","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"7dc5fd02-d5a1-4b4f-89cb-28c8f98d3e26","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21"
"63691963-b6e8-4f8c-881c-24ece8b89f11","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101"
"e406a18e-ee66-40f9-b648-e8af25fe8d86","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Leadins"
"dc420ed3-2e65-46f8-b740-d4ae66f787bb","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Roughin"
"1be7bfe0-0e95-4890-a373-400428e1ad4b","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Cut out"
"129530f5-fecf-4deb-bc22-a1b6e06608fd","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Commissioining"
"51014fd2-0ced-40ef-ab9b-3cef5e4a47d1","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing"
"561aeea3-114e-484f-9008-f674d81949bc","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing","CB1"
"6da7cdc0-49ab-470d-8daf-a1b8ee37597b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing","CB2"
"94d3789d-9fd0-4f90-8a37-4e73ced04c98","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing","CB3"
"9786eb91-0b71-45d7-a9c0-717159d01e3a","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing","CB4"
"67a9b910-c790-4552-a8a2-a398f019cd08","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing","CB5"
"1f566f97-96c7-4e7b-85cb-4faba05b0e9d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","Mandatory testing","CB6"
"41b77d0d-068f-4569-a70c-c7e4e322f689","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2101","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"5c575e08-0c0a-4424-b366-f24b7ace4dc5","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102"
"81296eb6-9da6-443a-a46d-b2f39608732a","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Leadins"
"17201672-74c5-4043-a16f-65d3d2e05364","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Roughin"
"f64b0f8b-9957-40da-95d5-7d308f7a7beb","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Cut out"
"44f64dc1-437d-4024-8be7-52af36b0082b","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Commissioining"
"0eca8b5a-a390-4b9f-82a4-2a9ed1e7274d","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing"
"03dbe111-d4f8-4ec6-9e45-ade4c743eef9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing","CB1"
"13824974-c50c-458c-9c28-208a95a4e340","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing","CB2"
"d71ba367-1570-4a46-9b8b-d9ce752de8db","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing","CB3"
"de424fef-a7e9-4351-85e8-49faa94cc1d4","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing","CB4"
"12f118be-c42c-4a80-a9fe-7d1946d11738","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing","CB5"
"8fe0c6e4-6924-4a60-a8a9-3a200861a8ff","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","Mandatory testing","CB6"
"89fcfc8e-51a8-43e7-8362-55b69ecdd546","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2102","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"689922af-5e7d-471c-b520-c56d0c52f042","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103"
"d74861fa-2d92-4c69-8e5b-052d6032a648","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Leadins"
"50e6f842-b69c-4546-a40b-51f064240e5d","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Roughin"
"9a0b2779-9d38-4b88-8e45-1701362281b2","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Cut out"
"fe6d1885-f088-4401-ae10-d5a367c936ce","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Commissioining"
"acfcad62-9b40-43d4-ac74-4eaf7c8931ae","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing"
"377f8c34-6870-45a4-8e6a-602187794dfb","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing","CB1"
"6835e8bb-fe37-48fe-ab21-bbd6af090053","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing","CB2"
"293952ab-4fbb-4c8c-accd-8380ddae2dbd","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing","CB3"
"c61c4cf4-aa1b-4774-8979-67f24f2c24fa","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing","CB4"
"a88750d9-d0a7-49ce-9ac6-fc9cbdd605d0","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing","CB5"
"fd2a01cb-8efa-40b2-9a1d-bc3ba1facdf8","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","Mandatory testing","CB6"
"6eb978ca-789b-4ea3-b199-438df2ef2b27","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2103","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"6172afee-2453-4304-ba99-e139b2a51c52","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104"
"0e091cd1-c29c-44c6-ba1b-863c862e92b1","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Leadins"
"a296c458-12ae-4a07-8bc0-990f3502576f","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Roughin"
"b9937d46-dee0-46b9-8513-5870b30259a7","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Cut out"
"ff9f1533-b128-4a36-ba42-e8bdde8be733","","checklist-sectioned","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Commissioining"
"d96c3988-4e06-4cb5-8a6c-a73f2492c9fd","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing"
"f030b810-cddf-455a-ae4f-afe7fb0bb2a2","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing","CB1"
"6a50f6e7-9480-4066-9c0e-7f2a3f6e5c63","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing","CB2"
"cdc8ab3e-773b-432a-a912-399f6cfa964f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing","CB3"
"f5e256bf-231d-49f5-89a7-70fa6de8cace","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing","CB4"
"f83b3be3-741b-49ed-b9d7-8c9f259c157b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing","CB5"
"86eaf2fc-5553-4e4c-906f-b76bdfc66a86","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) 

","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","Mandatory testing","CB6"
"5f61cf1e-c1b7-42e8-aee4-7c23a18a5e35","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2104","AE-ITCX-31 - Fit-Off General Checklist (Rev 0 +Names)"
"4fb57ffb-7995-45d5-a4dc-753b7db692fc","","folder-normal","not-started","","step","TRUE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2105"
"7c33f629-db9f-4d4f-a2b2-45f2bc665115","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2105","Leadins"
"aea3f9e7-e5be-4fc7-9bfe-15db8f8e710f","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2105","Roughin"
"2e25d900-d4a4-46b1-9c0d-848fb7d4417e","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 0 +Names) v2","checklist-flat","FALSE","FALSE","Appselec - Site QA","Apartments","Level 21","Apartment 2105","Cut out"
