"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","fail","","folder","TRUE","FALSE","Area 1"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","work-in-progress","","folder","TRUE","FALSE","Area 1","ITP 0001 - Clearing & Grubbing"
"8b836968-29e3-4d30-a373-6fd80635c296","","pass","f7b4bfcd0f82ff7ecaa6b860e5219be816ca964dd8ec17b87374c613a916737e","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-013 - SUP - Zone 7 East, SE Corner of Mickleham Intersection (CH10545-10620)"
"6fce2ab4-a8fb-42ab-af02-0e103f9c8ce4","","pass","f7b4bfcd0f82ff7ecaa6b860e5219be816ca964dd8ec17b87374c613a916737e","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-014 - SUP - Zone 7 East, SE Corner of Mickleham Intersection (CH10543-10551)"
"b82b3107-f2c4-41aa-95f3-505904b79f8e","","pass","f7b4bfcd0f82ff7ecaa6b860e5219be816ca964dd8ec17b87374c613a916737e","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-015 - Maintenance Strip Install - Mickleham Road North, N/Bound CH30480-30605"
"6fff6418-bc8e-453b-a87d-4b73b7feece9","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-016 - Mickleham Road North (S/Bound) - Concrete Driveway (CH40616-40643)"
"abff7df2-f284-4735-9d24-39e83334ffa2","","pass","8ccd946119513503d32358b51333517bf97444253a65bf87605e0e776af18aa8","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-018 - SUP - Mickleham Intersection Northbound (CH30621-30688)"
"006f07f7-f430-48a6-8e51-9205a5e4f33e","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-019 - Zone 7 Debonair - Traffic Island CH11315"
"9ee12d05-6ec0-4809-97f5-ef6b823768ee","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-020 - Zone 7 Debonair - SUP"
"13681aa6-732a-4368-884e-eeee80e4c2bd","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-021 - Zone 7 East - SUP 10980-11100"
"5b14a5f3-7410-4c99-a986-a9c4b2a5bab5","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-022 - Zone 7 East - Driveway"
"c7efb98e-c83e-48f0-a683-38735b44e0e1","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-023 - Zone 7 West SUP - CH10300 to CH10470 - WB"
"0d6245eb-3aa4-44ec-a9b0-ffd57f767760","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-025 - Zone 7 West Property 755 Driveway, x2 driveways for 1505"
"beb9e50c-2dd5-44e8-8550-79b1e452003f","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-026 - Zone 7 West SUP CH 10300 to 10150"
"7feb5d98-9dc7-440c-af46-c5a47c66d70c","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-027 - Zone 7 West SUP CH10470 to CH10500 + SW Traffic Island "
"304f9573-b044-49d7-adc6-3b52b852510d","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-028 - Z7 West Maintenance Strip CH 10370 to CH 10470 "
"aa439409-1936-4172-aff0-a6da7741206e","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-029 - Z7 West maintenance strip CH 10370 to 10 250"
"9637c674-aa34-4321-801e-029adb79949b","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-030 - Zone 7 East - SUP 11100-11230"
"cbb743c6-828d-4fe0-8c2a-d2afd026dc3d","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-031 - Zone 7 East - SUP 10830-10980"
"09d44a1f-2d68-4c69-a1a1-de69a993c485","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-032 - Zone 7 West Stage 1 SUP - CH10100 to CH150"
"6ef2b0dc-9b5d-46b2-8107-f9ca4af6fcaa","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-033 - Z7 West Stage 1 Maintenance Strip - CH10150 to CH10330"
"2377377b-a452-47bb-9651-3706dfbaff07","","pass","0af71435f38629ad08d8c3d27542ef98845269e2bf0e3bcf5cc17c2827d97409","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-034 - Zone 7 East - Driveway"
"eb1e3e87-5316-4064-ba62-5f64cc30dd92","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-035 - Zone 7 East Type-15 11112-11130"
"03bda441-557e-4f7f-a72b-75e8e7071f4e","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-036 - Zone 7 East Maintenance strip 10870-10970"
"c2000aac-6265-43a7-9312-7f8bf2b547e1","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-037 - Zone 7 East - SUP 10820-10860"
"50096962-42c5-47a1-a7eb-a243474a24de","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-040 - Zone 7 Mickleham Rd North - Median Infill North End"
"196553ff-3431-4b7a-aba0-7b7a4ec4fc08","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-041 - Zone 7 Mickl. Rd North East SUP CH 40500 - CH 40630"
"5601438c-ee0d-44cb-87e0-5149ff123285","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-043 - Zone 7 North - 1540 Mickleham Rd Driveway CH40556-40580"
"b5ac586e-9ab3-4f69-abf5-330500c9b3d1","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-044 - Zone 7 Mickl. Rd North East SUP CH 40495 - CH 40520"
"7e5b886c-4099-43a6-9e65-facf45932584","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-045 - Zone 7 Mickl. Rd North East SUP CH 40430 - CH 40490 ; CH 40410 - Ch40370"
"6008a864-c807-4028-ba13-b4fd217ec195","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-046 - Zone 7 North - 1530 + 1540 Mickleham Rd Driveway CH40457-40495"
"d6edadca-c5df-47f2-bc51-28b151e753fb","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-047 - Zone 7 Mickleham North Median - Maintenance Strip (NB: CH30434-30471, SB: 40371-40412)"
"f984ec65-68f0-45eb-8c56-74023c11eb9e","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-048 - Zone 7 East Mickleham to Debonair Median - Maintenance Strip (CH11190-11288)"
"b4b31fd1-d042-4d9f-992c-516d8439f161","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-049 - Zone 7 Mickleham Road North (CH40527-40631) - Spoon Drain"
"0acc7e70-c4e1-463f-9468-b8b10b9b3543","","fail","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-050 - Zone 7 Vantage CH11825-11870"
"06f16dc5-c320-4474-99c8-e81d1f05676a","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-051 - Zone 7 East Mickleham to Debonair Median - Maintenance Strip (CH10965-11288)"
"74f4d9a2-f76f-49e4-999f-fc47435c35ed","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-052 - Zone 7 Mickleham Road North (CH40380-40527) - Spoon Drain"
"f2c5045b-197c-4ff0-b615-8ad92bd566a6","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-053 - Zone 7 Debonair Pde SUP - SE Corner (CH11320-11325)"
"7553c83a-25fc-4bf6-b79e-6dd33a89e1aa","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-054 - 1570 Mickleham Rd North Driveway (CH40717-40725)"
"454ce9f7-3931-4050-82b5-9941cfc99a4e","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-055 - Zone 7 East Stage 1 Mickleham to Debonair - Maintenance Strip (CH10845-10965)"
"98aadb42-998b-477c-9697-9b1ebd3435a2","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-056 - Mickleham Rd Intersection NE Traffic Island (CH40341-40359)"
"19011b13-46df-46c3-994b-c43c6b965a68","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-057 - Craigieburn & Mickleham Rd Intersection - East Bullnose (CH20528)"
"f118b198-0ff5-453a-a360-3e27c40977fe","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-058 - Zone 7 Mickleham Intersection NE - Corner Infill (CH20527-20557)"
"b161d7eb-7a1d-4394-a680-dcef71352cdc","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-059 - Zone 7 Stage 2 Mick Rd - (CH20540-20730)"
"806b240d-bfd8-483f-b5d7-04a0aa3ae275","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-060 - Zone 7 West Stage 1 - Maintenance Strip (CH10105-10155)"
"5c5e1839-e096-4fca-8ada-fc10c2a7c08d","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-061 - Zone 7 East Stage 2 - Maintenance Strip (CH20550-20750)"
"eb02e281-6bb0-4e67-8fac-ba4dcaa034f9","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-062 - Zone 7 Mickleham Rd North West -SUP (CH30500-30600)"
"0099245c-e611-49d4-9b27-a0ec49146800","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-063 - Zone 7 East Stage 2 (CH20705-20750)"
"e9c29752-6753-4b76-8d47-8599df12c6bc","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-064 - SUP Zone 7 West Stage 2 CH 20400 to CH 20450"
"03ee829f-cdac-4080-9b46-97fac8d6e439","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-065 - Zone 7 Mickleham Rd CH 30500 - 30450 "
"d9a2d853-984d-4d28-a7d0-b2d02a06462a","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-066 - Zone 7 Mickleham Rd North West - Remaining Sections (CH30600-30621; CH30681-30698)"
"87f97f5d-b88f-49b5-9329-0370e3b646b8","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-067 - Zone 7 Mickleham Rd North West Driveway (CH30603-30613)"
"72fd307b-60f2-4bf6-8b57-0ad1d3f15beb","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-068 - Zone 7 Mickleham Rd North East x2 Driveways"
"4c969fa9-0c89-4056-a7fc-4fbbbf8b38a5","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-069 - Zone 7 Mickleham Rd North East Guard Rail Footing 40358 - 40364"
"67fcec60-4f9d-40c1-b482-e04fbb7d0a6d","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-070 - SUP Zone 7 West Stage 2 CH 20310 to CH 20400"
"e2e8f621-d9bd-449a-a002-1dbfd6bd1516","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-071 - SUP Zone 7 West Stage 2 + NW Mickl Rd CH 20450 to CH 20490"
"6b6361d9-f831-42c2-9b3c-6744e9a06df8","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-072 - 3 bullnose mick intersection"
"7b230d07-184d-4798-a3cf-165d2f8da326","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-073 - Zone 5 Aitken South - Median Island and Bullnose Northern Part - CH60535 to CH60465"
"c9da3eb0-18ad-47f4-9350-e09ca6857599","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-074 - Zone 5 Aitken South Stage 2 - SUP"
"94920465-fa7c-4ed9-8200-7d5f7520787c","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-075 - Zone 7 West Stage 2 - 730 Craigieburn Rd Driveway (CH20280-20291)"
"9d404241-cbba-4214-819d-74975b936f23","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-076 - Zone 7 West Stage 2 - SUP (CH20256-20313)"
"6ad34d0d-7092-4f73-ae74-706afb6e26d7","","fail","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-077 - Zone 7 West Stage 2 - SUP (CH20175-20255)"
"949a725c-878a-400e-a107-894c12e2ee88","","fail","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-078 - Zone 7 West Stage 2 - SUP (CH20130-20175)"
"a487c5c2-3cca-4cf9-a2bc-7bb4fc8e256a","","work-in-progress","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-079 - Zone 7 West Stage 2 - SUP Rework (CH20256-20313)"
"a21887ea-7551-41b3-b200-7c31e340161b","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-080 - Zone 6 East Vantage Traffic Island - Left Half (CH11870-11880)"
"271c8200-3c30-4828-91d1-de0de9f0825c","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-082 - Zone 6 East Vantage Guard rail footing - (11900-11923)"
"5d9cfc59-0b1c-47ad-91d8-26c0813a10da","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-083 - Zone 7 West Stage 2 - New 760 Craigieburn Rd Driveway (CH20080-20090)"
"8ec26c60-84f2-40da-b7da-0fa71dfe702b","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-084 - Zone 7 West Stage 2 - SUP (CH20100-20130)"
"ff1f73c4-789c-42df-93b2-166072201ac9","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-085 - Zone 7 West Stage 2 - SUP (CH20060-20100)"
"98a1cd49-7c8b-42f1-b0a2-6b8804dc08f4","","pass","598d0956a8483bf2c0f85e52925c26a647bf43bcb43b32624251cb7360394ce6","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-086 - Zone 7 East Guard rail ground Beam ch10850 to CH10750, 10610 to 10630"
"ac70c05f-f661-4d77-bea9-0d96da24c8d0","","pass","598d0956a8483bf2c0f85e52925c26a647bf43bcb43b32624251cb7360394ce6","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-087 - Zone 7 East Guard rail ground Beam CH10550 to CH10650"
"e7d97bcf-ddb8-402c-8677-06af7a33ff2e","","pass","598d0956a8483bf2c0f85e52925c26a647bf43bcb43b32624251cb7360394ce6","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-088 - Zone 7 East Guard rail ground Beam ch10650 to ch10750"
"8742885a-da72-40e6-8dfa-042ec03fee39","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-089 - Zone 5 Aitken North - SUP @ North East Corner (South of KFC Intersection) - CH60580 to CH60720"
"b48e137e-8465-40fa-9d6f-c01aef47bc91","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-090 - Zone 7 West Median - 3x Bullnose (CH10180-10223)"
"9eabf9a7-e9df-417e-84ab-bfc4b1d299fc","","pass","56c6d9f85c6dc67071d6b28fd9c4cf61d6391809f448714cdb07a8b356fec4ab","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-091 - Zone 7 West Median - Median Infill (CH10378-10429)"
"0e0c3daa-30a2-4952-8be4-b726f1ce05e7","","pass","37b3612d4744ef86ed766c058c7da6db3060f89e77195e2bc16266e731c5a463","checklist","FALSE","FALSE","Area 2","ITP 0054 - TRAFFIC ISLAND, MEDIAN ISLAND & DRIVEWAYS","ITP-054-A2-LOT-092 - Zone 7 West Vantage Pram crossing region ( 11831-111838 )"
