"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"231c46f9-6447-4263-9019-61d906e151c8","","folder-normal","pass","","step","TRUE","FALSE","Nov 22"
"83022954-4240-4b9f-a0b7-633222af6d29","","folder-normal","pass","","step","TRUE","FALSE","Nov 22","Joel Gilbody "
"6e501a49-0e1c-4387-bb6a-fa321376f334","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Matthew Perrin","Daily Diary / Timesheet 31/5/23"
"4b121939-5cb6-42ba-a4d3-f85200d8c275","","folder-normal","pass","","step","TRUE","FALSE","May 23","Quin Wanoa"
"0d6b2fb7-088c-4ee2-9a6a-53162e80ade6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","2.5.23"
"05f536c1-1121-4624-9dca-e20fd2231dca","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","3.5.23"
"cb58bf9e-fc22-44b8-97c5-5fea35eadf15","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","4.5.23"
"e019176b-fede-4239-bc6d-51ae35402aee","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","5.5.23"
"aa1bf0e4-0eed-4b76-8ed4-77e0b428dafa","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","9.5.23"
"5324bfdc-4a29-4668-8359-978085e7b5dd","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","10.5.23"
"7d5b9aaf-e449-4c8e-a568-1c121ea6a3fd","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","11.5.23"
"e2fb4caf-ead9-40fd-8cf7-268f481c1cf6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","12.5.23"
"3bef5397-ff3c-4427-9b3e-ab81be58dad2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","15.5.23"
"b406b3e6-cab4-49b0-80bd-135e4f9e26a0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","16.5.23"
"c458238c-d456-4b6b-91a0-4f1b277ce4a2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","17.5.23"
"fe70ba72-d188-4f60-a35c-217eaa8d695d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","18.5.23"
"ec7dc70a-bcdc-4bec-96d8-0a8ce7d5ff59","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","19.5.23"
"f6c1a252-a1c1-4ef4-a907-dc630353e96c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","22.5.23"
"7ef7bc84-bb02-4bdf-91c6-edd3c02b5a62","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","23.5.23"
"70567cb4-1c9e-46e6-8352-40303f438bf5","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","24.5.23"
"7b18c516-4df1-41ab-b3de-c3ebb0d8e356","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","25.5.23"
"4d039d98-82f3-4cf7-8ef1-5d3a766fa3af","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","26.5.23"
"9e99fa83-be78-47ca-ac06-b6343085c0bb","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","29.5.23"
"074c5b1b-97c1-486f-9867-4af04ad20f86","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","30.5.23"
"dba1eabf-b601-4bf5-b47e-1e789e28a909","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Quin Wanoa","31.5.23"
"98dd8c47-795b-42cf-8053-ec81db476406","","folder-normal","pass","","step","TRUE","FALSE","May 23","Andrew Gilvray"
"0b77df3b-c502-4302-92bc-e650cdef1904","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet1,5,2023"
"2ce9e75e-6cf8-4380-8fb9-a175671cce46","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet2,5,2023"
"645164de-ac36-41f8-88ba-8c6bd22a4acd","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet3,5,2023"
"0f3190ad-6a32-4c37-90d5-474439ff2da1","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet4,5,2023"
"ac1d4cbb-e642-4a1f-97b4-84c18c40c63f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet5,5,2023"
"9a871017-e26d-4c44-8160-fd29429cbdde","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet8,5,2023"
"83fafc76-4af2-47e7-bdb6-302881a2076b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet9,5,2023"
"f03c03a7-c97c-41ec-aa32-494c7d4190ff","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet10,5,2023"
"25837b5b-a064-47fd-b959-718cc95068a2","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet11,5,2023"
"ad68d134-bbc9-49db-8145-b2372d725ef6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet12,5,2023"
"4e3a7d51-8b58-46b9-8400-728e2aa0959b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet15,5,2023"
"a9d1ad8f-ba9a-4fa6-95f3-8e29c92c43aa","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet16,5,2023"
"365e3ff1-1f42-412e-833b-ab82d093bd2c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet17,5,22023"
"b6601f0d-241b-445d-ab52-c5e1dddcc839","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet18,5,2023"
"fde63a4b-9127-4c93-a95a-2fa4b040272d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet19,5,2023"
"a9a4cd12-745d-474a-9aed-72e483df9682","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet22,5,2023"
"4f1adaa8-f544-4723-9297-68b75df3bbeb","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet23,5,2023"
"4a216fe1-e151-4247-8394-990799f70b5e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet24,5,2023"
"21612652-fab8-492f-ab98-ce4a61f19576","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet25,5,2023"
"0536868d-b720-45ea-8674-1aa22b95dd68","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet26,5,2023"
"3f119a7a-85a5-4ca1-917c-3410727bcb11","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet29,5,2023"
"876264d6-3ff7-4915-999b-6e8a9fdb9429","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet30,5,2023"
"94505bfe-6580-4549-8318-839ae90aff3e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Andrew Gilvray","Daily Diary / Timesheet31,5,2023"
"cc6ee7d2-9a35-4bf6-bf02-2f8ddef640a3","","folder-normal","pass","","step","TRUE","FALSE","May 23","Claudio Castro"
"7d1bda0a-1659-4fee-8b4b-1ec0581afd01","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","020523"
"2bbb1c79-6837-45ae-ab6d-ea7f00ee22b8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","030523"
"9cde3eea-aa0a-454f-b305-7575b4f99b77","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","040523"
"109c558f-0e58-4b6a-9754-3a41ba4b23be","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","050523"
"0dd77efb-9f26-4919-89de-024182f72729","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","090523"
"0083294e-42c1-494b-a2f4-98334a216417","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","100523"
"ab784d81-3a25-4c41-bd0b-d0ca251eabe3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","110523"
"8f889125-f4b2-4f54-b1f3-ed6291abc64d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","120523"
"241c3d88-4815-4404-a064-c294b8571044","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","130523"
"2755e5bd-dbb4-4443-b5c1-2f810128e55b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","150523"
"527c2a2e-9dda-49ae-aa19-f79b45f230a7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","160523"
"bc5d8df2-42fb-44e1-8b1e-2887b7f81708","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","170523"
"836b4719-1464-4e5b-a2e6-7e7829afe7b3","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","180523"
"f3f6ac17-d6a8-4f02-acb8-02813c271050","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","190523"
"9a1ba555-f0d1-41fa-94e6-6e9457a85cd6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","220523"
"467477a7-6091-4d10-a442-95e112e21ac0","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","230523"
"bf0c4855-d15d-4ce8-9421-52a9eede25f7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","240523"
"0d6698ac-4b20-401f-9169-7b20e8c69c39","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","250523"
"57a39c1f-9965-4323-a27b-4d8612a19e6a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","260523"
"55d4cf81-d473-4d07-88d3-c2928e8882f9","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","290523"
"363a0ad9-139b-4cc4-996c-f79b5e9c68ef","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","300523"
"36e9fb68-4c2f-4d21-9e61-522b8f387e0e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Claudio Castro","310523"
"e89d3059-be8c-42d1-85fc-f00a54501a5d","","folder-normal","pass","","step","TRUE","FALSE","May 23","Jonathan Brown"
"49b44cd3-8271-4d38-91aa-413b22d99f6b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","02-5-23"
"56621703-1032-4d29-8cd3-26c482ffcaff","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","03-05-23"
"ada78324-c6ca-425e-b4dc-8faaaf8e9ea8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","04-05-23"
"b2ad2a64-dda7-46c7-bc91-bbdfc2d49d2f","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","05-05-23"
"0e5e60a8-f873-4c16-9d77-f05f3723c7f6","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","09-05-23"
"03c86922-0bb5-4b58-b2f8-f009d47da90a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","10-05-23"
"5e665a75-530c-4efb-b29a-5537cd04bf6b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","11-05-23"
"c7634565-63e1-4d75-a62e-29aaae9cce68","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","12-05-23"
"fc75bdcc-dc92-4b80-b947-dd5a559d4e5a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","13-05-23"
"a40f0fc9-344a-4c28-b426-a6a7e10f4b3a","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","15-05-23"
"74e87705-031a-41f7-9b4e-6ce25d614c3e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","16-05-23"
"e7e59574-a222-4ef0-b417-53440187cf35","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","17-05-23"
"3ef21112-99f4-4ba7-ba08-9aa38c403801","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","18-05-23"
"e8b64e9a-402f-4676-a60b-5abee5f5d113","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","19-05-23"
"8fdec4b9-2eba-46f3-949e-9151c8eeb89d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","22-05-23"
"599171fe-394a-4c9b-bfab-b17516b4e8ac","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","23-05-23"
"437391e3-c83d-4f31-b347-f064bb5b9de5","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","24-05-23"
"72567fd7-7145-4463-9bac-1b0ed66e0246","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","25-05-23"
"044e88ab-3201-47d8-8639-694fa1c19016","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","26-05_23"
"9b7dc9d5-2f7d-459b-8225-1abba7ca006d","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","29-05-23"
"7159d572-9834-42a4-b97c-6e010a1debf4","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","30-05-23"
"57ce12dd-62ef-4979-8cb2-bb1b8db8d040","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Jonathan Brown","31-05-23"
"18e1b425-d267-40f2-a7bb-82ba65af0262","","folder-normal","pass","","step","TRUE","FALSE","May 23","Lachlan Cameron"
"3b3e0e56-7917-49f2-8fd7-7381b2b65f70","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","02/05/2023"
"6af1b7ad-0df0-4415-86ef-6b2ad897593c","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","03/05/2023"
"22bc1d1a-a8bf-4f90-bc70-923b7e8a38fa","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","04/05/2023"
"dbd1c84d-f8a2-474d-a523-644ad58efc13","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","05/05/2023"
"89c1e7b5-cc0a-472f-a4de-062a6e58c706","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","09/05/2023"
"9e9b87a4-a6c9-410b-8876-5b337d6cb241","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","10/05/2023"
"df091d48-a711-4df3-91f5-8d0d4d7d2430","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","11/05/2023"
"8354f8dd-549a-42b5-b352-4ad57b2acbea","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","12/05/2023"
"496af941-17b5-46b0-b1fe-d902646c5a09","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","13/05/2023"
"2cbb3bd8-956f-4ca5-8d9e-74eb84740883","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","15/05/2023"
"f7992c66-8955-4d15-8e3e-571b7c3fc3e7","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","16/05/2023"
"4386685e-0b75-4061-b27f-efc2e993b7f8","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","17/05/2023"
"4c94d9ea-038b-40a4-80e5-99e88a64701b","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","18/05/2023"
"c0cb7699-7a33-4731-8add-be1a5f34619e","","checklist-flat","pass","afa493ab4e25a3af49fbc32cd5cafa03d5cfd9244b11c3627befca2be492b40b","checklist-flat","FALSE","FALSE","May 23","Lachlan Cameron","19/05/2023"
