"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"619b67b5-7f61-4bcd-ac0a-f87274fe8d3c","","work-in-progress","","folder","TRUE","FALSE","Site Photos"
"ad9bfbb8-fb67-40ff-a85d-3f60397e5f39","","work-in-progress","","folder","TRUE","FALSE","Site Photos","November 2024"
"c8829e17-1a86-4645-b62d-5caf9732df43","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","Proof Rolls","ROBAR FIC | (Clay) | Proof roll Layer 11 - RL 51.750"
"bf51c02d-f5c3-4a6d-aa2d-cf8c527bbe36","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","Proof Rolls","ROBAR FIC | (Clay) | Proof roll Layer 12 - RL 52.050"
"82e20d75-7be0-40cd-9812-f397129b5ccb","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","Proof Rolls","ROBAR FIC | (Clay) | Proof roll Layer 13 - RL 52.350"
"93c256a0-e073-481f-b258-4a99c39ce220","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","Proof Rolls","ROBAR FIC | (Clay) | Proof roll Layer 14 - RL 52.650"
"ea600f35-f5cb-438e-8deb-84c87fd437cc","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","Proof Rolls","ROBAR FIC | (Clay) | Proof roll Layer 15 - RL 52.950"
"3b3c0189-efae-42fb-a42f-058bc77a3352","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","Proof Rolls","ROBAR FIC | (Clay) | Proof roll Layer 16 - RL 53.250"
"5883b511-3921-4120-ad77-a4e7302ade50","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 010 - NRW Sheet Pile Section Backfill","RR-SEPD-BESS-FIC-001-01 - Earthworks -"
"fa09b7ed-cf86-4e45-b56b-6fb0c97b8ab5","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill"
"360f5e1d-4930-45d1-ae0e-e2ba124f753b","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls"
"06543565-fa47-49cd-b2bf-d4da6dceab0e","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 01 - RL 50.750"
"ae48ed64-64ed-4fe7-b1f2-5904f9189edc","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fills) | Proof roll Layer 02 - RL 51.050"
"406393a0-2621-42d4-b80b-eaf4c6c3f904","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 03 - RL 51.350"
"8ae37098-7b06-49c6-89ec-abad85ca5160","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 04 - RL 51.650"
"fef5a5c5-8b34-4181-bfa0-12348c2317ef","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 05 - RL 51.950"
"20be8d67-2030-4b95-a3d4-a1b2bfeb254a","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 06 - RL 52.250"
"d40aac60-4859-42a3-a691-3607e98832b7","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 07 - RL 52.550"
"f3941419-d73d-4346-bd82-7c76f024c4db","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","Proof Rolls","ROBAR FIC | (Clay Fill) | Proof roll Layer 08 - RL 52.850"
"0fddc536-fd45-4b4b-a57a-0b926b596f73","","not-started","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.1) Bulk Earthworks","Lot 011 - ERW Clayey Backfill","RR-SEPD-BESS-FIC-001-01 - Earthworks -"
"3cb1fd8c-10df-4716-8f9c-2535cc947d21","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays"
"ea52c98c-d9d4-4d90-876a-5a3d3bd2acda","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 001 - Bay 13"
"eb52aaab-3e91-4f31-9b7e-2ab8efd381dd","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 001 - Bay 13","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"894e8a0c-cf64-4f23-aa6d-6b78af45f64a","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 001 - Bay 13","RR-SEPD-BESS-FIC-003-00 - Electrical trenching"
"a232b984-3d44-4502-881e-5b5ec1e6d146","","work-in-progress","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 001 - Bay 13","RR-SEPD-BESS-ITP-003-00 - Electrical trenching"
"6169e484-4230-4d3a-9cea-af09199b43b2","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 002 - Bay 14"
"7957ed38-069a-4ae7-959a-96727bbcce55","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 002 - Bay 14","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"f3570d40-1508-4932-a087-d627738ff2ed","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 002 - Bay 14","RR-SEPD-BESS-FIC-003-00 - Electrical trenching"
"0555fafb-1745-4559-804b-6f547a48ce77","","work-in-progress","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 002 - Bay 14","RR-SEPD-BESS-ITP-003-00 - Electrical trenching"
"b73986af-88c5-4343-8187-a73bce031358","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 003 - Bay 15"
"4a30dd91-0add-41a8-b29b-f3c25e2452ba","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 003 - Bay 15","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"a8dc1e2e-86df-417b-a364-ea7b64d87cab","","pass","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 003 - Bay 15","RR-SEPD-BESS-FIC-003-00 - Electrical trenching"
"c98bd619-fab1-49e4-a1e6-f0fed87bb20c","","work-in-progress","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 003 - Bay 15","RR-SEPD-BESS-ITP-003-00 - Electrical trenching "
"d9045993-2e52-4089-b0d8-303c0fb27970","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 004 - Bay 16"
"3796fe4e-a847-4074-8bc9-9a995fc04cef","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 004 - Bay 16","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"604effe7-ff38-4148-9c08-ac53cd56a351","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 004 - Bay 16","RR-SEPD-BESS-FIC-003-00 - Electrical trenching"
"115155ca-7e4c-4e9d-8db6-8c8c2683c69a","","work-in-progress","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 004 - Bay 16","RR-SEPD-BESS-ITP-003-00 - Electrical trenching"
"dbdb4b1f-9b0f-492e-9412-af4248b9993b","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 005 - Bay 8"
"5324a4e0-d877-47ef-a9d0-5e04109427d6","","work-in-progress","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 005 - Bay 8","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"b45a1793-322e-4642-aa98-af107a041ebf","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 005 - Bay 8","RR-SEPD-BESS-FIC-003-00 - Electrical trenching -"
"9a791e57-316c-48fe-ad4d-0fda1a8f388e","","work-in-progress","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 005 - Bay 8","RR-SEPD-BESS-ITP-003-00 - Electrical trenching - Layer"
"83d84578-044f-4a20-a7a0-1b0c01825cf5","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 006 - Bay 7"
"c96bcc6f-43c2-4a80-9817-07325f5e988d","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 006 - Bay 7","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"69d1d73f-68ed-4063-ae0e-0c89032d1cef","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 006 - Bay 7","RR-SEPD-BESS-FIC-003-00 - Electrical trenching -"
"00e595d4-fe79-4b9a-b905-95b7b8b32e70","","not-started","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 006 - Bay 7","RR-SEPD-BESS-ITP-003-00 - Electrical trenching - Layer"
"a0626758-832e-4b09-bef5-ffa308f34004","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 007 - Bay 6"
"4bfc671f-4f5b-4b42-8616-736d940112db","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 007 - Bay 6","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"0743738b-1cfe-4ee1-87a2-b279ce1451c9","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 007 - Bay 6","RR-SEPD-BESS-FIC-003-00 - Electrical trenching -"
"bf57d3b9-6a92-4f28-8b32-352c116da398","","not-started","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 007 - Bay 6","RR-SEPD-BESS-ITP-003-00 - Electrical trenching - Layer"
"c0a1f8d5-2c8e-4fe6-a88f-9873989bb3fa","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 008 - Bay 4"
"9b769919-98fc-4a2a-8413-77b1c2aca471","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 008 - Bay 4","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"346099e8-f256-472a-a38a-df7f8be9902d","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 008 - Bay 4","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"3807e3db-c36e-4e33-8971-dbe5583bf735","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 008 - Bay 4","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"0b2d4cbc-0958-4f22-8c21-bceb35943568","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 009 - Bay 3"
"0b9df117-b18b-4a43-8d1e-09966077784d","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 009 - Bay 3","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"e2d151d0-f13d-4722-b0a8-9e86ee6ea588","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 009 - Bay 3","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"a2599c12-9959-4e5e-9eb0-272fffe53a03","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 009 - Bay 3","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"16946054-a97b-4380-8c5a-cf8bee1a01ff","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 010 - Bay 2"
"9d3f549b-21a6-4d27-b92f-17267f57fb20","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 010 - Bay 2","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"b7a9b089-6626-43f4-89e5-5788a7dda5b7","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 010 - Bay 2","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"8c12928c-36ae-4eb9-8379-d817105c8374","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 010 - Bay 2","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"6b4b0a82-4d50-43bf-81dd-b0040f62cafc","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 011 - Bay 1"
"d077986d-3e26-40b2-b732-227c8c29ec64","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 011 - Bay 1","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"7e650687-bbca-4889-b9c7-52b6780359e3","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 011 - Bay 1","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"50c8b1ab-efc3-4bc0-bc2d-5a48527f9c95","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 011 - Bay 1","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"21537264-b627-4dc1-920e-b7c1bb3313a0","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 012 - Bay 5"
"399d34e6-60e0-423f-840c-07aab996b44f","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 012 - Bay 5","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"4d2587b7-4cb6-479b-a435-1a57f974f344","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 012 - Bay 5","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"64a8408c-2c6d-46a1-b0e0-4ce27ba6c5ee","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 012 - Bay 5","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"4c897812-4202-4658-8b33-97950d25cf41","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 013 - Bay 12"
"4c96cc14-4175-4bd0-a217-c0898d6dcce5","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 013 - Bay 12","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"cc3cc532-0102-4905-83e7-af823c558b7e","","work-in-progress","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 013 - Bay 12","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"cecc11a9-1b5d-4b1b-bc35-9487b913346b","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 013 - Bay 12","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"c2f98615-0753-47a7-86d5-bbb21325c678","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 014 - Bay 11"
"7baab7b6-fcc6-495c-b281-357ed74c0228","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 014 - Bay 11","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"39e3305c-c157-419c-b647-2679ce715f8a","","not-started","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 014 - Bay 11","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"efd72d16-fa26-480d-8893-5f7a317900a7","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 014 - Bay 11","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"00178a68-5944-41f3-8d56-8c25ed0323a1","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 015 - Bay 10"
"a9c9a9c9-dae5-4868-9669-31865ff0b649","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 015 - Bay 10","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"b4fac8c1-d342-40df-9a37-5b54eb9ded68","","not-started","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 015 - Bay 10","RR-SEPD-BESS-FIC-001-01 - Earthworks"
"c1739d95-35f6-42a1-a217-f01c91d621fa","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 015 - Bay 10","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"db63f5c4-3e76-4cba-8e64-3dcda31acae9","","not-started","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 016 - Bay 9"
"d543c7e5-a76d-46bb-a397-02b88e815d0d","","not-started","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 016 - Bay 9","RR-SEPD-BESS-FIC-004-01 - Proof roll"
"1b8f455f-04c4-4f8e-bf25-f86be28cca16","","not-started","RR-SEPD-BESS-FIC-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 016 - Bay 9","RR-SEPD-BESS-FIC-001-01 - Earthworks -"
"824d78a0-357a-4c72-9121-3cfbcd05dcc3","","not-started","RR-SEPD-BESS-ITP-001-01 - Earthworks","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.2) BESS Electrical Bays","Lot 016 - Bay 9","RR-SEPD-BESS-ITP-001-01 - Earthworks"
"33014dcf-ba72-4cf4-ad02-c3f4e0b1296b","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.3) HV Electrical Trenches"
"555fa0b4-24ff-4b3f-9a6d-045b8bac7e47","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.3) HV Electrical Trenches","Lot 001 - GIS Trench"
"720fb0d8-6a72-4063-8d90-b5351d7aed52","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.3) HV Electrical Trenches","Lot 001 - GIS Trench","RR-SEPD-BESS-FIC-003-00 - Electrical trenching -"
"9d2d0a67-7018-4243-af07-ad79ef50a6cc","","work-in-progress","RR-SEPD-BESS-ITP-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.3) HV Electrical Trenches","Lot 001 - GIS Trench","RR-SEPD-BESS-ITP-003-00 - Electrical trenching - Layer"
"f6fcd208-5074-4f5c-9ac4-281842801257","","pass","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.3) HV Electrical Trenches","Lot 002 - Switchroom"
"cb3007ec-e5e4-4f5f-8d0a-ba94401e0bb9","","pass","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.3) HV Electrical Trenches","Lot 002 - Switchroom","RR-SEPD-BESS-FIC-004-01 - Proof roll - Subgrade"
"5b546853-f61e-43f0-a21e-ae9ee940a1bb","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.4) 6.6kv and 330kv Trenches"
"7b4f2257-b6f9-4ee8-b5bf-f9fb9f5babe7","","work-in-progress","","folder","TRUE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.4) 6.6kv and 330kv Trenches","Lot 001 | 6.6kV Trench"
"7129c29a-0ce2-48f4-a35e-fe90b618e9d3","","work-in-progress","RR-SEPD-BESS-FIC-003-00 - Electrical trenching","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.4) 6.6kv and 330kv Trenches","Lot 001 | 6.6kV Trench","RR-SEPD-BESS-FIC-003-00 - Electrical trenching"
"d1f1eff8-9cb7-4ffa-ade4-1b3f8653800f","","work-in-progress","RR-SEPD-BESS-FIC-004-01 - Proof roll","checklist","FALSE","FALSE","10. ITPs & FICs","(10.1) Earthworks","(10.1.4) 6.6kv and 330kv Trenches","Lot 001 | 6.6kV Trench","ROBAR FIC | Proof roll - Trench Subgrade"
