"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f4072f4d-8669-4774-8bf4-1c7f30b2aaf8","","not-started","","folder","TRUE","FALSE","STAGE #1"
"d79fecfb-1328-431a-b8a9-d17d48dd85d8","","not-started","","folder","TRUE","FALSE","STAGE #1","#18 W019-2 MC2 019"
"7462b18f-93bf-4900-a8b8-cfcc6926500a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#67 D219-2 SA3 219","Installation"
"4e02be96-0055-4787-a459-5a82d1a6ce5b","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#67 D219-2 SA3 219","Glazing"
"01c47b30-8a72-4c90-832c-5f75a94f33a0","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#67 D219-2 SA3 219","Performance Tests"
"19b9de74-8089-4f2a-8347-287eea2fb529","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#67 D219-2 SA3 219","Handover Checklist"
"c54b4f95-6c14-4357-90a4-45b8d73b9316","","fail","","folder","TRUE","FALSE","STAGE #22","#68 D218-1 SA4 218"
"99e0ee0c-469c-4660-8c13-41a529558ba1","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#68 D218-1 SA4 218","Factory Works"
"3197f130-0c00-4f71-b7ed-cbb82715d07b","","fail","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#68 D218-1 SA4 218","Pre Install Checklist"
"015f37ea-808a-498d-8288-0f35ca2374fc","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#68 D218-1 SA4 218","Installation"
"cee0cc2e-393f-4116-bfcd-8e582e892738","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#68 D218-1 SA4 218","Glazing"
"092a15d2-6848-4dd6-8c26-57c60d2e2f9b","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#68 D218-1 SA4 218","Performance Tests"
"869d259d-2b36-4edf-a9e5-dc25efd3c0db","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#68 D218-1 SA4 218","Handover Checklist"
"cbf71e8c-27ef-42cf-b224-45e19dba8cc6","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#69 W218-1 SA4 218"
"c7eb024f-7f3d-4bdf-83cd-156c9e1f04dc","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#69 W218-1 SA4 218","Factory Works"
"4db69876-7cbf-47e8-8a99-adf071d7a1db","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#69 W218-1 SA4 218","Pre Install Checklist"
"0d8237c6-e3c6-47c7-b564-dff782808ef8","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#69 W218-1 SA4 218","Installation"
"c85c7ff1-f945-4132-bd5b-f812c37c732a","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#69 W218-1 SA4 218","Glazing"
"b51b09f8-ed28-478f-85fa-870360fd0f7d","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#69 W218-1 SA4 218","Performance Tests"
"ab3ff210-3d76-4cf5-96c0-3baf8df39499","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#69 W218-1 SA4 218","Handover Checklist"
"6e92471a-9692-40c8-9c27-858204240521","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#70 W217-3 SA2 217"
"3d2fbc13-bc43-4170-bfc6-90785039a204","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#70 W217-3 SA2 217","Factory Works"
"4bbdfb40-e274-4929-a227-cafebc25a8e1","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#70 W217-3 SA2 217","Pre Install Checklist"
"1c6be3db-5d5c-48bf-a774-e36d26f7310e","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#70 W217-3 SA2 217","Installation"
"9b44763f-8fa9-49da-b429-030a80db6219","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#70 W217-3 SA2 217","Glazing"
"ab377b14-ccfa-4825-b168-66d27fbe3cae","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#70 W217-3 SA2 217","Performance Tests"
"89f4cdcf-e86e-413e-a158-21f8808007ef","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#70 W217-3 SA2 217","Handover Checklist"
"30d1af41-503d-46e7-9853-ea04641cc12a","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#71 W217-2 SA2 217"
"4e571afd-4ea8-47b8-be52-fb8342fc2f3c","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#71 W217-2 SA2 217","Factory Works"
"e231c7b7-d3af-4b36-bc85-828d6b3a0b38","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#71 W217-2 SA2 217","Pre Install Checklist"
"cd8eba71-5a45-4777-b6b3-6077de2bca52","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#71 W217-2 SA2 217","Installation"
"72979ede-1db5-4871-b90c-7e1079c0bbab","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#71 W217-2 SA2 217","Glazing"
"4da999da-8eb4-47f4-8edc-fc88cb87d081","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#71 W217-2 SA2 217","Performance Tests"
"e6f47aa5-002f-496a-a1d6-319f1efce6c6","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#71 W217-2 SA2 217","Handover Checklist"
"15c898cc-ced4-4b01-95f1-c01a2967798b","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#72 D217-1 SA2 217"
"770fd3f7-56d9-4aa9-9f96-2e710a129e88","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#72 D217-1 SA2 217","Factory Works"
"3143ede6-a44c-4138-b934-bf5452a94f84","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#72 D217-1 SA2 217","Pre Install Checklist"
"18749e49-a7b7-492b-99c5-a08cce0a4486","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#72 D217-1 SA2 217","Installation"
"23764aeb-94ca-4834-ac57-cd3c6d578cca","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#72 D217-1 SA2 217","Glazing"
"86a8f61e-68a1-41b4-bd1b-e5df912ec317","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#72 D217-1 SA2 217","Performance Tests"
"341066bb-05a3-463e-b190-bebfedde06c3","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#72 D217-1 SA2 217","Handover Checklist"
"638f954d-2cd2-4a64-ac5d-bb6bc3f7ccfd","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#73 W217-1 SA2 217"
"ae1c373c-6f6e-4a8c-99d4-ebf4b25410ba","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#73 W217-1 SA2 217","Factory Works"
"97ba9e61-2749-402c-a73d-e1c093efc9fe","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#73 W217-1 SA2 217","Pre Install Checklist"
"98ab6f68-80c9-4c58-93d6-65cf49d5356a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#73 W217-1 SA2 217","Installation"
"767c61f3-a7cf-4902-8f98-a15489bb5008","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#73 W217-1 SA2 217","Glazing"
"4011b2b8-f429-4f7c-a0a9-b569cb9cf988","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#73 W217-1 SA2 217","Performance Tests"
"7dc9724e-835b-4835-80cf-42b55809359c","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#73 W217-1 SA2 217","Handover Checklist"
"a84671f1-b8c3-4adc-a101-ad2b7da3cd21","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#74 W216-1 SA2 216"
"1f8a33af-ec66-49eb-9ea7-01f86bf4cf42","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#74 W216-1 SA2 216","Factory Works"
"3dae7425-3c79-40bf-8a5a-e461c29913c7","","pass","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#74 W216-1 SA2 216","Pre Install Checklist"
"f1ebb404-93ee-4095-b56d-06a98235321a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#74 W216-1 SA2 216","Installation"
"891c1e2b-c305-4652-a6e0-02cdfc9696e0","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#74 W216-1 SA2 216","Glazing"
"3b1ef786-5240-4189-a3a7-d9d60bf5ea77","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#74 W216-1 SA2 216","Performance Tests"
"88e9e343-7942-450a-b69f-05579d636022","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#74 W216-1 SA2 216","Handover Checklist"
"50b365bd-9ff9-44fc-a113-ac3401c780d5","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#75 D216-1 SA2 216"
"f8420c7f-34cb-4cee-ac57-e1f2d914d7dd","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#75 D216-1 SA2 216","Factory Works"
"91a70764-da84-48df-aeaf-39b23d4e582f","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#75 D216-1 SA2 216","Pre Install Checklist"
"19805997-9fe6-478e-bbbe-0e0a8778d4a8","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#75 D216-1 SA2 216","Installation"
"6ab86e36-acdd-47c5-8c8c-da3b3319322d","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#75 D216-1 SA2 216","Glazing"
"9f22bd8b-19cc-4ddb-8607-0f1f7124ecd6","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#75 D216-1 SA2 216","Performance Tests"
"39a8af9a-f0c1-4129-a7fa-3a2096715b36","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#75 D216-1 SA2 216","Handover Checklist"
"24c37215-2ba5-4591-bbc5-839f4dc82507","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#76 W216-2 SA2 216"
"4242fa15-1bac-4b0d-a6d3-e374847b2c20","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#76 W216-2 SA2 216","Factory Works"
"d2d0b5e5-3a1f-4874-a1e1-9266f7fec13b","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#76 W216-2 SA2 216","Pre Install Checklist"
"8396fb89-66d4-4871-a69e-ae424e4bc0be","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#76 W216-2 SA2 216","Installation"
"e7f46c2c-bc12-40da-b3f4-23eea881de52","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#76 W216-2 SA2 216","Glazing"
"6e30922c-7e81-457f-aee4-733f39fd9852","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#76 W216-2 SA2 216","Performance Tests"
"45689ac0-b2e5-4ae6-9108-f0ce0f86b7fb","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#76 W216-2 SA2 216","Handover Checklist"
"f52e9add-f8a4-46ad-b4c6-d0d040d956af","","fail","","folder","TRUE","FALSE","STAGE #22","#77 W216-3 SA2 216"
"3701d6bf-0a01-42fd-90a3-057afbc61a24","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#77 W216-3 SA2 216","Factory Works"
"53c65f66-8af3-44c6-b463-563c42c64111","","fail","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#77 W216-3 SA2 216","Pre Install Checklist"
"ee2e05f4-cbf1-4611-a4f0-362c92007002","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#77 W216-3 SA2 216","Installation"
"ced94f93-25e1-4671-b2d4-0472d8948f25","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#77 W216-3 SA2 216","Glazing"
"5316a72d-6904-4ea9-bdbc-17f90bd20b0c","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#77 W216-3 SA2 216","Performance Tests"
"e5e6fb21-c18e-453a-b90f-3ccf26706658","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#77 W216-3 SA2 216","Handover Checklist"
"1dbcd2c2-1308-4901-b8eb-09704289e902","","fail","","folder","TRUE","FALSE","STAGE #22","#78 D215-1 SA4 215"
"77c66ee1-0e3b-47be-903e-7c1b43c3893c","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#78 D215-1 SA4 215","Factory Works"
"ddddd5a6-fb5c-4218-9345-bb3ea16106ca","","fail","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#78 D215-1 SA4 215","Pre Install Checklist"
"2f7e3722-04c3-4b59-a612-c2ea4b559491","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#78 D215-1 SA4 215","Installation"
"5cf30156-882b-4f5e-a4f3-ac885444d833","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#78 D215-1 SA4 215","Glazing"
"702a3750-833e-415c-b395-7f6d12b8af3b","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#78 D215-1 SA4 215","Performance Tests"
"28122411-2c54-4182-8f72-dc2b2c251bfc","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#78 D215-1 SA4 215","Handover Checklist"
"c6ce0020-ca27-43b0-9cb8-0914c81d8446","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#79 W215-1 SA4 215"
"2521fdef-42e9-4265-b3b4-5b3b82ae0e1a","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#79 W215-1 SA4 215","Factory Works"
"4bee7d09-d315-403e-b298-d27f8c1d041d","","work-in-progress","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#79 W215-1 SA4 215","Pre Install Checklist"
"139af719-a501-4d80-a19e-670e5d57df27","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#79 W215-1 SA4 215","Installation"
"5eb7d1be-8ceb-4dbc-9dc4-c6553187ea4a","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#79 W215-1 SA4 215","Glazing"
"8df7e764-e9ac-49f0-8da7-058ac848a422","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#79 W215-1 SA4 215","Performance Tests"
"d0e2becf-49d7-47fe-a917-584712f59ff0","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#79 W215-1 SA4 215","Handover Checklist"
"48368178-f597-43b9-94de-52eeb5a7cd10","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#80 D214-1 SA5 214"
"4bd64d3c-26c3-4fa7-857e-64398812de24","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#80 D214-1 SA5 214","Factory Works"
"2c38d315-65e0-4edd-9167-a359f69e4c06","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#80 D214-1 SA5 214","Pre Install Checklist"
"e077de35-669a-49c8-a954-3ce958c5f705","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#80 D214-1 SA5 214","Installation"
"cfea6fda-3a61-46df-8735-399a810190ad","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#80 D214-1 SA5 214","Glazing"
"32c53f0a-5e3f-4640-8477-b734bc9b2dba","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#80 D214-1 SA5 214","Performance Tests"
"75ce0500-e7f1-4bab-93ad-424688404776","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#80 D214-1 SA5 214","Handover Checklist"
"20f6de32-a3b0-46c1-8aa6-fc82aa3a4e2a","","work-in-progress","","folder","TRUE","FALSE","STAGE #22","#81 W214-1 SA5 214"
"4bacdccc-c997-4400-ace9-5c665ede8cee","","work-in-progress","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #22","#81 W214-1 SA5 214","Factory Works"
"ae686af6-427d-4137-b013-0118b8e51f62","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #22","#81 W214-1 SA5 214","Pre Install Checklist"
"6e3fe426-9dd9-4650-8520-cab2424fbc86","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #22","#81 W214-1 SA5 214","Installation"
"4819111c-dea5-4ef8-a0f8-550f4fad071f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #22","#81 W214-1 SA5 214","Glazing"
"d4fea759-098a-42dc-95d7-6d2801194d8b","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #22","#81 W214-1 SA5 214","Performance Tests"
"7c8f2702-1be5-4847-af14-16a6d0a11d54","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #22","#81 W214-1 SA5 214","Handover Checklist"
"b224b9bb-eb66-42ca-b997-54169b82846f","","fail","","folder","TRUE","FALSE","STAGE #23"
"630c44c5-ea19-429b-8d28-ec040174c622","","work-in-progress","","folder","TRUE","FALSE","STAGE #23","#82 W225-1 SA5 225"
"22dc8e63-73cb-40a3-9c67-2d6f8aa801e3","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #23","#82 W225-1 SA5 225","Factory Works"
"2ef711ae-c709-4fb6-a6f8-4b04d7aa39cd","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #23","#82 W225-1 SA5 225","Pre Install Checklist"
"7fa6f03a-b252-4071-8114-3794d705e92a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #23","#82 W225-1 SA5 225","Installation"
"0c02bead-a978-4efc-ab3b-06d401a6b2ed","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #23","#82 W225-1 SA5 225","Glazing"
"52030aa3-6010-4f1e-b6d5-323d37c82597","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #23","#82 W225-1 SA5 225","Performance Tests"
"0c2219ba-a1a8-48c5-aa9b-06b4c29cb17c","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #23","#82 W225-1 SA5 225","Handover Checklist"
"a6162ee0-e775-483f-88fd-680df7469472","","work-in-progress","","folder","TRUE","FALSE","STAGE #23","#83 D225-1 SA5 225"
"4308ec2d-2aa5-4621-90d7-a7f7afac6f8c","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #23","#83 D225-1 SA5 225","Factory Works"
"e853bd5d-f3df-4e83-9c2b-5dc67adda4ca","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #23","#83 D225-1 SA5 225","Pre Install Checklist"
"91f05644-21ac-46c9-83e2-14418c121dfa","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #23","#83 D225-1 SA5 225","Installation"
"014a9ff0-4455-4828-b6d4-29e7b4998f4e","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #23","#83 D225-1 SA5 225","Glazing"
"7f73c1ca-fd59-4bba-8e0c-9d8ccdc82326","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #23","#83 D225-1 SA5 225","Performance Tests"
"67f49cd2-7f18-4d65-b81a-d7dacbc0ec15","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #23","#83 D225-1 SA5 225","Handover Checklist"
"dd6bfb37-fffd-4b61-9bc1-96664b9cc3a9","","work-in-progress","","folder","TRUE","FALSE","STAGE #23","#84 W224-1 SA4 224"
"4fb3655a-a29b-44f7-8f07-7fdee838c61a","","pass","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #23","#84 W224-1 SA4 224","Factory Works"
"14419249-1504-4d37-bdcd-81bd91ceb66c","","pass","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #23","#84 W224-1 SA4 224","Pre Install Checklist"
"5aa84644-7187-48c8-b0a6-8b029d1fd18a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #23","#84 W224-1 SA4 224","Installation"
"91f0ba78-dab5-4a06-b5af-4db51b7f4b96","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #23","#84 W224-1 SA4 224","Glazing"
"f03f8c67-f4ed-40a5-adb1-124de4525f8d","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #23","#84 W224-1 SA4 224","Performance Tests"
"0998220d-7a1b-4b30-b0d6-d2ae6655576c","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #23","#84 W224-1 SA4 224","Handover Checklist"
"ccfbd67e-ef8a-4ae2-83e3-9d2f41604f83","","fail","","folder","TRUE","FALSE","STAGE #23","#85 D224-1 SA4 224"
"3431a167-58ff-4a35-8748-b1eee3450b0d","","not-started","General Manufacturing Template","checklist","FALSE","FALSE","STAGE #23","#85 D224-1 SA4 224","Factory Works"
"1b5c9c93-e1e7-4477-a0c7-afaee21dd7ee","","fail","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #23","#85 D224-1 SA4 224","Pre Install Checklist"
"43dabb76-4385-43f7-81fe-74b7f88c8f77","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #23","#85 D224-1 SA4 224","Installation"
"76cc9470-92df-4e15-9306-826962a431d1","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #23","#85 D224-1 SA4 224","Glazing"
"171fc8bf-9406-4a9b-a977-fce6d3e637fb","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #23","#85 D224-1 SA4 224","Performance Tests"
"9759311f-5fc2-4a2d-af3b-5915a38ee47a","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #23","#85 D224-1 SA4 224","Handover Checklist"
