"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c5de2373-0b28-4f5a-aeee-abb768c32941","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024"
"4bc3ea4a-97e5-4f1f-9cee-0c029f216668","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024","Monday"
"86f1a63d-a1ee-4438-af6f-ff0a20a38abc","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 13, 2025 - October 17, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"257d16ac-357b-4268-a8c8-41b9a308f81b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 13, 2025 - October 17, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"0b443e7c-3c09-43d7-8138-bb2457e96c0d","","not-started","","folder","TRUE","FALSE","October 20, 2025 - October 24, 2025"
"26af20f8-5718-4a6d-b202-0cb305308b83","","not-started","","folder","TRUE","FALSE","October 20, 2025 - October 24, 2025","Monday"
"f4df6426-fc80-4558-b811-ff771faa85f5","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"803787e8-bdc0-4a1c-ae75-ad3092dd5581","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"44d739f6-2d38-4922-b9a4-dd81fa504c3e","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"466a49b4-4497-46fe-a88a-de7bf7dfc886","","not-started","","folder","TRUE","FALSE","October 20, 2025 - October 24, 2025","Tuesday"
"8ba16c41-fbe7-478c-8526-d0623af49a00","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"e2bec040-f4c8-43fc-a93e-d34addf5b366","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"95e2e3b0-94e3-496e-8815-d2c92d56a373","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"9b13406a-581f-4e93-92b7-40af34e4b889","","not-started","","folder","TRUE","FALSE","October 20, 2025 - October 24, 2025","Wednesday"
"14c94e59-82cd-4754-83cc-2a4e2f6165ab","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"960278b5-6e07-48d3-b235-b76c2bc4a42f","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"32cb82b3-5c21-4251-a54b-5c600ccbe23e","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"29865484-144a-4cb1-9c6f-e66a86f39ee6","","not-started","","folder","TRUE","FALSE","October 20, 2025 - October 24, 2025","Thursday"
"3d95b111-9a05-4052-8463-d57bd78acb65","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"268ef24f-ae36-44cc-985b-cc0693eca7fd","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"9496b248-8680-45db-9571-d3f8bdcaf73d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"8f142402-5984-45ce-ae62-feb838e7dc08","","not-started","","folder","TRUE","FALSE","October 20, 2025 - October 24, 2025","Friday"
"6b468f42-48f4-4516-b255-aff7e2633a6b","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"d7d65460-4810-4405-8410-4924257b5fec","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"be6305be-61ee-4b16-8dfa-66c1d7890c02","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 20, 2025 - October 24, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"a185bd6e-8ae6-4a2a-a296-762daef512f5","","not-started","","folder","TRUE","FALSE","October 27, 2025 - October 31, 2025"
"bd6c68ad-329a-4f8c-870c-816b396fa3e3","","not-started","","folder","TRUE","FALSE","October 27, 2025 - October 31, 2025","Monday"
"648baee7-867c-48e4-a706-f8b53cb82b83","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"a57d7ee0-b951-4dd9-9a52-55b66c0338c8","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"15eff1b3-e5ee-43e0-b604-4e11f6ceb807","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"2e0e456c-f60b-43e8-bf42-02c5c2703d5e","","not-started","","folder","TRUE","FALSE","October 27, 2025 - October 31, 2025","Tuesday"
"041793de-b651-4617-8e68-fed5f9b00002","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"5b5e92af-448d-4243-8200-ec20fc377f7f","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"b9e58fa3-4827-4f25-93d8-774d7d9e6a29","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"416d8d39-35e6-4edc-bcea-e205e4f08690","","not-started","","folder","TRUE","FALSE","October 27, 2025 - October 31, 2025","Wednesday"
"7282cbe0-1297-4684-8991-dcc800233542","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"77d9e470-3bd6-4cce-a077-4efaf7630b61","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"ace5cb06-25a1-4426-b3d6-0589705f086d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"32d795d8-d44d-4e92-96b9-efbc6f3700ee","","not-started","","folder","TRUE","FALSE","October 27, 2025 - October 31, 2025","Thursday"
"d3ffcf5d-352d-469f-9309-07953dd8054a","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"76e6d14b-a6d2-4c68-8d06-41d7dd9d7c64","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"caea2212-fd2d-4779-81b0-2eb9293cb709","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"d5bbb0e2-51a8-4b63-9323-d07e26bcb5ee","","not-started","","folder","TRUE","FALSE","October 27, 2025 - October 31, 2025","Friday"
"853371d2-d19d-4b95-9fef-7744288b5e3c","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"84a521cc-385d-4e2c-857b-7669ff039a98","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"99c169db-ff47-4944-b668-44768a89aace","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","October 27, 2025 - October 31, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"3795fd80-8754-4964-bdda-cfbace370ad5","","not-started","","folder","TRUE","FALSE","November 3, 2025 - November 7, 2025"
"b84f250a-e544-489e-b9b0-7af20d5375d4","","not-started","","folder","TRUE","FALSE","November 3, 2025 - November 7, 2025","Monday"
"31d72611-b7f0-4d0b-a2fb-c679bc1dd519","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"ca0a405d-2b45-428d-a1da-6ad021c2d742","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"6f2e059f-c70a-4189-a4d4-1065a728345e","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"d45290d2-1c85-4b15-9700-6aea201efa36","","not-started","","folder","TRUE","FALSE","November 3, 2025 - November 7, 2025","Tuesday"
"14369bb0-aead-4659-b4db-814037ad6251","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"9faca0f1-ea7c-41bb-af23-4fb24289f355","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"91c2f889-51bf-4053-a372-85fd0207b028","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"7e5bb599-22ff-459d-8f34-7e6750bd7cd0","","not-started","","folder","TRUE","FALSE","November 3, 2025 - November 7, 2025","Wednesday"
"f9eca621-cd86-4d56-964c-01592d39e5cc","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"ed448212-9e67-4bb9-a3d5-4d954fbd08a6","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"5c6ed319-4499-4f26-bf2b-ba424bc600cd","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"b65c8495-4da5-46d7-bf52-1858b20d1d11","","not-started","","folder","TRUE","FALSE","November 3, 2025 - November 7, 2025","Thursday"
"3b5cc2cf-b6d7-429c-8c99-fac764451729","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"5f40c2bd-cb7f-4faf-a04f-7a87eb842ee2","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"ee600a22-3a53-48f6-b10c-2e948dbcbb71","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"669dcd1c-777b-4262-bd83-f6f92d2051c4","","not-started","","folder","TRUE","FALSE","November 3, 2025 - November 7, 2025","Friday"
"02e0693e-383d-4d6d-8d20-4618a060b07f","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"0e82737e-1b25-4e67-ab79-1753cfc5ad4e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"94b1c054-c425-466f-8852-897dc8f163d3","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 3, 2025 - November 7, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"0f221bf3-cee0-4537-a536-430d954fbc69","","not-started","","folder","TRUE","FALSE","November 10, 2025 - November 14, 2025"
"842f646b-2ccb-4570-9a62-932662ba5819","","not-started","","folder","TRUE","FALSE","November 10, 2025 - November 14, 2025","Monday"
"c5e8e399-7b03-4a9b-889d-95900eb9aef4","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"ac9a3442-6f05-4c3b-8a8e-ba221a683556","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"63cf6cf1-e2de-42b0-96f0-a68926c5928d","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"b4a81cc4-3fc7-4972-a0ab-4d0ff9b00fd0","","not-started","","folder","TRUE","FALSE","November 10, 2025 - November 14, 2025","Tuesday"
"6cdfcbc3-b198-4af6-843a-28cc376ee027","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"9cf64089-7c8e-42ee-8e56-4ce05a9ff17e","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"364c918a-9c6c-4410-834b-7e44b07a8b72","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"c652a0f4-10fa-4f05-89c7-e39f9dea8902","","not-started","","folder","TRUE","FALSE","November 10, 2025 - November 14, 2025","Wednesday"
"9f5a8870-2726-4f91-91e6-f190ed008efe","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"1ee54f0e-f36d-4b90-b8b4-17155624ebe8","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"2e333077-849f-4cf5-95df-6d16068d5d9b","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"0955f9a0-8238-401f-baa5-ec6743813926","","not-started","","folder","TRUE","FALSE","November 10, 2025 - November 14, 2025","Thursday"
"dd9750b7-f122-497f-b95b-714b8d348576","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f2cf0048-4256-48a9-8f72-f0e0771e9ba9","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
"4f9b90e6-c434-4039-85b0-139f030436e9","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"7ee3b596-b3a3-4a28-8130-6d65389f4b12","","not-started","","folder","TRUE","FALSE","November 10, 2025 - November 14, 2025","Friday"
"1793ed93-3c53-463d-95fd-4885eae65de8","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"a565a058-7e72-4389-a32c-d1a906f24126","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Friday","3/30 Albert Street, Cambridge, 3434"
"84479bd9-21cf-495f-81c1-f331c3de49b5","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 10, 2025 - November 14, 2025","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"cd799436-12cc-43d9-99ea-e6d0e4f99824","","not-started","","folder","TRUE","FALSE","November 17, 2025 - November 21, 2025"
"c175a310-88a4-49d4-b1e1-2ea9deac0d2a","","not-started","","folder","TRUE","FALSE","November 17, 2025 - November 21, 2025","Monday"
"6485ac86-c839-40db-91a5-887467b78dd6","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"a1aa2eba-03a8-4a74-8f6b-3bb1abdc85d3","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Monday","3/30 Albert Street, Cambridge, 3434"
"00af13b0-ea5c-4371-81a3-45b2313d47bb","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"3d647868-736e-4e54-8ac2-5f1464ede2b2","","not-started","","folder","TRUE","FALSE","November 17, 2025 - November 21, 2025","Tuesday"
"ae872485-abc2-43f9-8839-6c1027af53cc","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"119d7204-de66-4212-aed8-d2e7c54b79d0","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Tuesday","3/30 Albert Street, Cambridge, 3434"
"75288409-fcb8-4913-b813-e5b5350edc4c","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"aed20874-a78e-4b1b-b705-4c6e4db7da93","","not-started","","folder","TRUE","FALSE","November 17, 2025 - November 21, 2025","Wednesday"
"a8d61729-6d23-4528-a7e4-1a24f26d5f2f","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"577e5366-dcd0-41d8-a9aa-8006dc3a86f6","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Wednesday","3/30 Albert Street, Cambridge, 3434"
"2e018612-6dfe-40c3-a76a-080b4fa672ab","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"97afaa05-0793-486f-ab5d-924e2c72edb9","","not-started","","folder","TRUE","FALSE","November 17, 2025 - November 21, 2025","Thursday"
"5741a725-e7bc-4fd7-9dfa-96d75977dc2d","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"49a21216-6e03-4c61-a0f8-c0b1bcbb6507","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 17, 2025 - November 21, 2025","Thursday","3/30 Albert Street, Cambridge, 3434"
