"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d8016be-169b-4248-b00e-7c7d20b7dc0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 006 - In-Situ Pit Construction"
"6ca63803-3fd6-4f2d-b573-d759f79cdc5b","","folder-normal","work-in-progress","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 123 - Lot 123 do not use"
"89b0daad-c2ea-469b-910a-cc752929564b","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 123 - Lot 123 do not use","CL009A Pre Pour - Lot 123"
"4622d7fd-c256-4501-8916-1659b7875023","","checklist-sectioned","work-in-progress","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 123 - Lot 123 do not use","ITP 009 - Lot 123"
"a382cfc9-2f8b-4413-8975-b0f152fb4f93","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 123 - VC12-VN12"
"7259db61-9c6b-462b-823b-816ab269be47","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 124 - VO12-VT12, VN8-VV8"
"9c09ff31-170c-4f16-8aad-ea52ebcb4de5","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 124 - VO12-VT12, VN8-VV8","CL009A Pre Pour - Lot 124"
"cdda3255-243b-42e9-9126-d9a2dda57a56","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 124 - VO12-VT12, VN8-VV8","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 124"
"cfc2b6fa-6c55-461d-885d-a76b182b4b23","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 125 - S8-S12"
"eb0b486b-68d5-4585-9c73-48c636732414","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 125 - S8-S12","CL009A Pre Pour - Lot 125"
"ef07de7c-ca8e-4994-abff-cb40c5e45800","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 - 125 - S8-S12","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 125"
"c2826279-52b1-48cd-b806-ae764b5ed564","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 -126 - VV12-VU12,VS13, VC13"
"7b7f723d-d825-45a2-926b-4d8fa02802e5","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 -126 - VV12-VU12,VS13, VC13","CL009A Pre Pour - Lot 126"
"080ebf3e-85f3-4bb8-9594-8eab751fc812","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements "," ZULU - 009 -126 - VV12-VU12,VS13, VC13","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 126"
"7ea2c8d9-4a57-4b49-8c21-97b3bbe7a77e","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 127 - VE13-VG13, VC6-VF6"
"92f3fb5e-2b5f-4b91-85e1-e0afdf52f4a3","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 127 - VE13-VG13, VC6-VF6","CL009A Pre Pour - Lot 127"
"2969dfec-42b8-4b14-b2d0-ee38aceea271","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 127 - VE13-VG13, VC6-VF6","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 127"
"4de6caa4-4c9d-4f83-99b8-d4c506522c1c","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 128 - Area V1-AreaV4"
"f8d175e3-2750-4eef-9089-87da377d6a0e","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 128 - Area V1-AreaV4","CL009A Pre Pour - Lot 128"
"a5a7f69e-7346-4beb-83fb-16fcd1970bc3","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 128 - Area V1-AreaV4","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 128"
"ff4fd206-0922-4110-b342-4c4ca0835487","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 129 - VB11-VB10, VD13, VR14, VT13"
"67a58077-7ee5-4ab7-8b3d-925fa75ebcbf","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 129 - VB11-VB10, VD13, VR14, VT13","CL009A Pre Pour - Lot 129"
"38aa14da-cecc-4006-b5f8-4cd3c4ff7113","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 129 - VB11-VB10, VD13, VR14, VT13","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 129"
"65e32500-3aa2-4a33-8320-42b454487e87","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 130 - VF14, VG6-VU6"
"37faa81c-dc91-451c-8454-72232eed1bd4","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 130 - VF14, VG6-VU6","CL009A Pre Pour - Lot 130"
"cefee5bd-d6e7-4244-9856-193fc6fd5ec9","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 130 - VF14, VG6-VU6","ITP 009 - Portland Cement Concrete (PCC) Pavements- Lot 130"
"c0b62321-0eff-40b9-bd7f-fe0c67e55e02","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 131 - VA10, VA6-VA7, VV6"
"4b6c65f0-ebac-4b32-b9b9-066e708dced6","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 131 - VA10, VA6-VA7, VV6","CL009A Pre Pour - Lot 131"
"78c78b6c-5277-498e-8bf3-2f02298a6583","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 131 - VA10, VA6-VA7, VV6","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 131"
"11d3419f-071b-44d8-b696-d322d7cf66ac","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 132 - VC10-VN10"
"46f79835-bdce-484e-8982-5617adefa503","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 132 - VC10-VN10","ITP 009 - Portland Cement Concrete (PCC) Pavements"
"cf42baad-2f33-4bf6-bed5-06e8e26a51d7","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 132 - VC10-VN10","CL009A Pre Pour - Lot 132"
"6f075229-0384-458d-931b-9f9d93fdcf64","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 133 - VB6-VB7, VA8-VA9"
"ee719f61-3f29-4d9c-babf-683eadeeef55","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 133 - VB6-VB7, VA8-VA9","CL009A Pre Pour - Lot 133"
"15900db1-b537-44bd-a969-5056b3614d40","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 133 - VB6-VB7, VA8-VA9","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 133"
"af46fb8c-1227-441d-ae3f-ade8b38f63eb","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 134 - J39, VO10-VV10"
"2b212762-2921-4703-beaa-bf4df4086530","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 134 - J39, VO10-VV10","CL009A Pre Pour - Lot 134"
"af279d7c-02d5-4677-884c-4b23b5819ceb","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 134 - J39, VO10-VV10","ITP 009 - Portland Cement Concrete (PCC) Pavements"
"5a105165-8232-4a24-abb7-a1cc222c17e9","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 135 - VB9-VB8"
"f8e79f7f-b96e-4d3d-b5e7-12e81c3686aa","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 135 - VB9-VB8","CL009A Pre Pour - Lot 135"
"1726ec56-0dc2-4195-a1e9-4cd288e06d86","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 135 - VB9-VB8","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 135"
"4e682004-f920-4c9a-92b7-02d1f01f1c72","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 136 - D39"
"d223eb92-6184-4160-91ee-14c2ad6fabfc","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 136 - D39","CL009A Pre Pour - Lot 136"
"1c51f99b-048a-4328-8050-54a598bdd045","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 136 - D39","ITP 009 - Portland Cement Concrete (PCC) Pavements"
"bcf2a033-ccb7-4d27-91a8-3ba92b4dcb4d","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 137 - FH33-FH23"
"696e6d89-109c-5fab-8ec8-b7592f7c7426","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 137 - FH33-FH23","CL009A Pre Pour - Lot 137"
"36f0f5a4-369c-5da4-8e01-e962721f0c33","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 137 - FH33-FH23","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 137"
"acbdada4-c429-4621-80d0-e609335ee1f9","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 138 - FF34-FF29, FD34-FD28"
"813a5080-f04b-5954-bacd-e86d4de7b687","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 138 - FF34-FF29, FD34-FD28","CL009A Pre Pour - Lot 138"
"2ae2cade-88d5-59e2-b1dc-f6d3f2cfddae","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 138 - FF34-FF29, FD34-FD28","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 138"
"b45560ff-fe81-487d-b978-067ca2810213","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 139 - FB35-FB29, EZ35-EZ29"
"2fe55e82-c1fc-53e8-b96c-4eae6095a31d","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 139 - FB35-FB29, EZ35-EZ29","CL009A Pre Pour - Lot 139"
"6dda4be3-ef20-5355-886c-011f80eaf6d9","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 139 - FB35-FB29, EZ35-EZ29","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 139"
"65e6035f-af7c-4983-bb31-32e859c9b4b1","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 140 - FH11-FF11, FI33-FI30, FG33-FG26"
"314fc00b-2682-52f5-8870-81cd51662dd8","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 140 - FH11-FF11, FI33-FI30, FG33-FG26","CL009A Pre Pour - Lot 140"
"bb1d5546-b434-5298-be2d-ff02f3928809","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 140 - FH11-FF11, FI33-FI30, FG33-FG26","ITP 009 - Portland Cement Concrete (PCC) Pavements -  Lot 140"
"65978cbc-bcd6-426e-b630-4ac50f0540f8","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 141 - FE34-FE21"
"382c5ad9-8fc2-5cfb-95a1-e4e4077e046f","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 141 - FE34-FE21","CL009A Pre Pour - Lot 141"
"fb2de653-8ba6-56c3-924c-d172819ccd89","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 141 - FE34-FE21","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 141"
"10073fa4-dfce-401b-9cb0-d38d4a927cdb","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 142 - FC35-FC29, FA35-FA29"
"9cecd2e0-f9b9-5f9c-b9f8-426b334063fa","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 142 - FC35-FC29, FA35-FA29","CL009A Pre Pour - Lot 142"
"5df6b861-36a6-5d9c-82e5-c63ae559894c","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 142 - FC35-FC29, FA35-FA29","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 142"
"5a91535e-5457-4eab-82b9-2cf8cad7396c","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 143 - FE11-FC11, EY35-EY24"
"17e8f379-68dc-5b8c-b619-b6acc8333f9a","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 143 - FE11-FC11, EY35-EY24","CL009A Pre Pour - Lot 143"
"b71e87a9-29ce-5b3e-b43d-c65edd938acb","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 143 - FE11-FC11, EY35-EY24","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 143"
"589365d8-a05a-4314-8ae8-ab66b10c3187","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 144 - FH22-FH19"
"1b888658-d54e-5d8d-91ad-07f82c7c7bf1","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 144 - FH22-FH19","CL009A Pre Pour - Lot 144"
"b77940e2-bc93-52cc-848f-7eef4e72e0dc","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 144 - FH22-FH19","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 144"
"2ef12c65-21c0-4545-9e1c-601c7d4b2036","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 145 - FA22-FA28, FH18-FH13"
"85d87c87-5820-55d3-bf9e-c7339e2384bd","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 145 - FA22-FA28, FH18-FH13","CL009A Pre Pour - Lot 145"
"f28a5df4-6949-59de-a743-d80b692882dd","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 145 - FA22-FA28, FH18-FH13","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 145"
"da02a022-c110-4a37-8d44-e4384d0a2109","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 146 - FC28-FC18"
"364fd6c2-75bc-5541-b763-8d4cd0875fcc","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 146 - FC28-FC18","CL009A Pre Pour - Lot 146"
"c594d67b-a3e2-5cad-b230-f1d3a5b2a779","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 146 - FC28-FC18","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 146"
"daacd327-312a-4059-9041-bc906900dac4","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 147 - FG13-FG25, FI23-FI29"
"aa210509-4fe0-5d0d-bb18-be16b66dcc26","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 147 - FG13-FG25, FI23-FI29","CL009A Pre Pour - Lot 147"
"c59bca7e-feb7-57c2-bc47-64c392a52025","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 147 - FG13-FG25, FI23-FI29","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 147"
"20b6261e-4a7d-4102-a765-9374950c895f","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 148 - FE13-FE20,EZ22-EZ28 "
"fd880e23-383d-5054-b26a-1a2e3b8d83fc","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 148 - FE13-FE20,EZ22-EZ28 ","CL009A Pre Pour - Lot 148"
"bb058742-c43f-5c83-9b50-fc20803299ba","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 148 - FE13-FE20,EZ22-EZ28 ","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 148"
"46227853-3857-4d4d-9304-c0e9265c7eb7","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 149 - FB20-FB28"
"f5566983-5f00-5142-a720-492dbad74629","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 149 - FB20-FB28","CL009A Pre Pour - Lot 149"
"1247403e-a8c5-5f60-9897-73e95dabc595","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 149 - FB20-FB28","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 149"
"136c0442-517a-48c9-b1d7-6475fbe48666","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 150 - FC13-FC17,EY23"
"8a06fc81-479d-5328-94c3-124bd8f4479c","","checklist-sectioned","pass","CL009A Pre Pour Checklist","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 150 - FC13-FC17,EY23","CL009A Pre Pour - Lot 150"
"e0548190-8b6f-5e2f-a189-dac753c8d449","","checklist-sectioned","pass","8935f9007e0077fb848ccd4ee1b79d5ec88a5578617841ed810a0d6ceff047fe","checklist","FALSE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 150 - FC13-FC17,EY23","ITP 009 - Portland Cement Concrete (PCC) Pavements - Lot 150"
"8a76f375-35d3-4a1f-bd76-0845c7b3f22f","","folder-normal","pass","","step","TRUE","FALSE","ITP 009 - Portland Cement Concrete (PCC) Pavements ","ZULU - 009 - 151 - FJ33, FJ31-FJ30"
